id,rank,title,fullTitle,year,image,crew,imDbRating,imDbRatingCount,cast,cast_link,nepos,pct_nepo
tt0091763,212,Platoon,Platoon (1986),1986,"https://m.media-amazon.com/images/M/MV5BMzRjZjdlMjQtODVkYS00N2YzLWJlYWYtMGVlN2E5MWEwMWQzXkEyXkFqcGdeQXVyMTQxNzMzNDI@._V1_UX128_CR0,12,128,176_AL_.jpg","Oliver Stone (dir.), Charlie Sheen, Tom Berenger",8.0,415900,Tom Berenger,/wiki/Tom_Berenger,False,0.3333333333333333
tt0091763,212,Platoon,Platoon (1986),1986,"https://m.media-amazon.com/images/M/MV5BMzRjZjdlMjQtODVkYS00N2YzLWJlYWYtMGVlN2E5MWEwMWQzXkEyXkFqcGdeQXVyMTQxNzMzNDI@._V1_UX128_CR0,12,128,176_AL_.jpg","Oliver Stone (dir.), Charlie Sheen, Tom Berenger",8.0,415900,Willem Dafoe,/wiki/Willem_Dafoe,False,0.3333333333333333
tt0091763,212,Platoon,Platoon (1986),1986,"https://m.media-amazon.com/images/M/MV5BMzRjZjdlMjQtODVkYS00N2YzLWJlYWYtMGVlN2E5MWEwMWQzXkEyXkFqcGdeQXVyMTQxNzMzNDI@._V1_UX128_CR0,12,128,176_AL_.jpg","Oliver Stone (dir.), Charlie Sheen, Tom Berenger",8.0,415900,Charlie Sheen,/wiki/Charlie_Sheen,"['https://en.wikipedia.org/wiki/Martin_Sheen', 'https://en.wikipedia.org/wiki/Janet_Sheen']",0.3333333333333333
tt1895587,213,Spotlight,Spotlight (2015),2015,"https://m.media-amazon.com/images/M/MV5BMjIyOTM5OTIzNV5BMl5BanBnXkFtZTgwMDkzODE2NjE@._V1_UX128_CR0,12,128,176_AL_.jpg","Tom McCarthy (dir.), Mark Ruffalo, Michael Keaton",8.0,471250,Mark Ruffalo,/wiki/Mark_Ruffalo,False,
tt1895587,213,Spotlight,Spotlight (2015),2015,"https://m.media-amazon.com/images/M/MV5BMjIyOTM5OTIzNV5BMl5BanBnXkFtZTgwMDkzODE2NjE@._V1_UX128_CR0,12,128,176_AL_.jpg","Tom McCarthy (dir.), Mark Ruffalo, Michael Keaton",8.0,471250,Michael Keaton,/wiki/Michael_Keaton,False,
tt1895587,213,Spotlight,Spotlight (2015),2015,"https://m.media-amazon.com/images/M/MV5BMjIyOTM5OTIzNV5BMl5BanBnXkFtZTgwMDkzODE2NjE@._V1_UX128_CR0,12,128,176_AL_.jpg","Tom McCarthy (dir.), Mark Ruffalo, Michael Keaton",8.0,471250,Rachel McAdams,/wiki/Rachel_McAdams,False,
tt1895587,213,Spotlight,Spotlight (2015),2015,"https://m.media-amazon.com/images/M/MV5BMjIyOTM5OTIzNV5BMl5BanBnXkFtZTgwMDkzODE2NjE@._V1_UX128_CR0,12,128,176_AL_.jpg","Tom McCarthy (dir.), Mark Ruffalo, Michael Keaton",8.0,471250,Liev Schreiber,/wiki/Liev_Schreiber,False,
tt1895587,213,Spotlight,Spotlight (2015),2015,"https://m.media-amazon.com/images/M/MV5BMjIyOTM5OTIzNV5BMl5BanBnXkFtZTgwMDkzODE2NjE@._V1_UX128_CR0,12,128,176_AL_.jpg","Tom McCarthy (dir.), Mark Ruffalo, Michael Keaton",8.0,471250,John Slattery,/wiki/John_Slattery,False,
tt1895587,213,Spotlight,Spotlight (2015),2015,"https://m.media-amazon.com/images/M/MV5BMjIyOTM5OTIzNV5BMl5BanBnXkFtZTgwMDkzODE2NjE@._V1_UX128_CR0,12,128,176_AL_.jpg","Tom McCarthy (dir.), Mark Ruffalo, Michael Keaton",8.0,471250,Stanley Tucci,/wiki/Stanley_Tucci,False,
tt0088247,214,The Terminator,The Terminator (1984),1984,"https://m.media-amazon.com/images/M/MV5BYTViNzMxZjEtZGEwNy00MDNiLWIzNGQtZDY2MjQ1OWViZjFmXkEyXkFqcGdeQXVyNzkwMjQ5NzM@._V1_UX128_CR0,12,128,176_AL_.jpg","James Cameron (dir.), Arnold Schwarzenegger, Linda Hamilton",8.0,866062,Arnold Schwarzenegger,/wiki/Arnold_Schwarzenegger,False,
tt0088247,214,The Terminator,The Terminator (1984),1984,"https://m.media-amazon.com/images/M/MV5BYTViNzMxZjEtZGEwNy00MDNiLWIzNGQtZDY2MjQ1OWViZjFmXkEyXkFqcGdeQXVyNzkwMjQ5NzM@._V1_UX128_CR0,12,128,176_AL_.jpg","James Cameron (dir.), Arnold Schwarzenegger, Linda Hamilton",8.0,866062,Michael Biehn,/wiki/Michael_Biehn,False,
tt0088247,214,The Terminator,The Terminator (1984),1984,"https://m.media-amazon.com/images/M/MV5BYTViNzMxZjEtZGEwNy00MDNiLWIzNGQtZDY2MjQ1OWViZjFmXkEyXkFqcGdeQXVyNzkwMjQ5NzM@._V1_UX128_CR0,12,128,176_AL_.jpg","James Cameron (dir.), Arnold Schwarzenegger, Linda Hamilton",8.0,866062,Linda Hamilton,/wiki/Linda_Hamilton,False,
tt0088247,214,The Terminator,The Terminator (1984),1984,"https://m.media-amazon.com/images/M/MV5BYTViNzMxZjEtZGEwNy00MDNiLWIzNGQtZDY2MjQ1OWViZjFmXkEyXkFqcGdeQXVyNzkwMjQ5NzM@._V1_UX128_CR0,12,128,176_AL_.jpg","James Cameron (dir.), Arnold Schwarzenegger, Linda Hamilton",8.0,866062,Paul Winfield,/wiki/Paul_Winfield,False,
tt0092005,215,Stand by Me,Stand by Me (1986),1986,"https://m.media-amazon.com/images/M/MV5BODJmY2Y2OGQtMDg2My00N2Q3LWJmZTUtYTc2ODBjZDVlNDlhXkEyXkFqcGdeQXVyMTQxNzMzNDI@._V1_UX128_CR0,12,128,176_AL_.jpg","Rob Reiner (dir.), Wil Wheaton, River Phoenix",8.0,405762,Wil Wheaton,/wiki/Wil_Wheaton,False,0.6
tt0092005,215,Stand by Me,Stand by Me (1986),1986,"https://m.media-amazon.com/images/M/MV5BODJmY2Y2OGQtMDg2My00N2Q3LWJmZTUtYTc2ODBjZDVlNDlhXkEyXkFqcGdeQXVyMTQxNzMzNDI@._V1_UX128_CR0,12,128,176_AL_.jpg","Rob Reiner (dir.), Wil Wheaton, River Phoenix",8.0,405762,River Phoenix,/wiki/River_Phoenix,['https://en.wikipedia.org/wiki/Arlyn_Phoenix'],0.6
tt0092005,215,Stand by Me,Stand by Me (1986),1986,"https://m.media-amazon.com/images/M/MV5BODJmY2Y2OGQtMDg2My00N2Q3LWJmZTUtYTc2ODBjZDVlNDlhXkEyXkFqcGdeQXVyMTQxNzMzNDI@._V1_UX128_CR0,12,128,176_AL_.jpg","Rob Reiner (dir.), Wil Wheaton, River Phoenix",8.0,405762,Corey Feldman,/wiki/Corey_Feldman,False,0.6
tt0092005,215,Stand by Me,Stand by Me (1986),1986,"https://m.media-amazon.com/images/M/MV5BODJmY2Y2OGQtMDg2My00N2Q3LWJmZTUtYTc2ODBjZDVlNDlhXkEyXkFqcGdeQXVyMTQxNzMzNDI@._V1_UX128_CR0,12,128,176_AL_.jpg","Rob Reiner (dir.), Wil Wheaton, River Phoenix",8.0,405762,Jerry O'Connell,/wiki/Jerry_O%27Connell,['https://en.wikipedia.org/wiki/Charles_S._Witkowski'],0.6
tt0092005,215,Stand by Me,Stand by Me (1986),1986,"https://m.media-amazon.com/images/M/MV5BODJmY2Y2OGQtMDg2My00N2Q3LWJmZTUtYTc2ODBjZDVlNDlhXkEyXkFqcGdeQXVyMTQxNzMzNDI@._V1_UX128_CR0,12,128,176_AL_.jpg","Rob Reiner (dir.), Wil Wheaton, River Phoenix",8.0,405762,Kiefer Sutherland,/wiki/Kiefer_Sutherland,"['https://en.wikipedia.org/wiki/Donald_Sutherland', 'https://en.wikipedia.org/wiki/Shirley_Douglas']",0.6
tt0382932,216,Ratatouille,Ratatouille (2007),2007,"https://m.media-amazon.com/images/M/MV5BMTMzODU0NTkxMF5BMl5BanBnXkFtZTcwMjQ4MzMzMw@@._V1_UX128_CR0,12,128,176_AL_.jpg","Brad Bird (dir.), Brad Garrett, Lou Romano",8.0,737875,Patton Oswalt,/wiki/Patton_Oswalt,False,
tt0382932,216,Ratatouille,Ratatouille (2007),2007,"https://m.media-amazon.com/images/M/MV5BMTMzODU0NTkxMF5BMl5BanBnXkFtZTcwMjQ4MzMzMw@@._V1_UX128_CR0,12,128,176_AL_.jpg","Brad Bird (dir.), Brad Garrett, Lou Romano",8.0,737875,Ian Holm,/wiki/Ian_Holm,False,
tt0382932,216,Ratatouille,Ratatouille (2007),2007,"https://m.media-amazon.com/images/M/MV5BMTMzODU0NTkxMF5BMl5BanBnXkFtZTcwMjQ4MzMzMw@@._V1_UX128_CR0,12,128,176_AL_.jpg","Brad Bird (dir.), Brad Garrett, Lou Romano",8.0,737875,Lou Romano,/wiki/Lou_Romano,False,
tt0382932,216,Ratatouille,Ratatouille (2007),2007,"https://m.media-amazon.com/images/M/MV5BMTMzODU0NTkxMF5BMl5BanBnXkFtZTcwMjQ4MzMzMw@@._V1_UX128_CR0,12,128,176_AL_.jpg","Brad Bird (dir.), Brad Garrett, Lou Romano",8.0,737875,Brad Garrett,/wiki/Brad_Garrett,False,
tt0382932,216,Ratatouille,Ratatouille (2007),2007,"https://m.media-amazon.com/images/M/MV5BMTMzODU0NTkxMF5BMl5BanBnXkFtZTcwMjQ4MzMzMw@@._V1_UX128_CR0,12,128,176_AL_.jpg","Brad Bird (dir.), Brad Garrett, Lou Romano",8.0,737875,Peter O'Toole,/wiki/Peter_O%27Toole,False,
tt0382932,216,Ratatouille,Ratatouille (2007),2007,"https://m.media-amazon.com/images/M/MV5BMTMzODU0NTkxMF5BMl5BanBnXkFtZTcwMjQ4MzMzMw@@._V1_UX128_CR0,12,128,176_AL_.jpg","Brad Bird (dir.), Brad Garrett, Lou Romano",8.0,737875,Janeane Garofalo,/wiki/Janeane_Garofalo,False,
tt0382932,216,Ratatouille,Ratatouille (2007),2007,"https://m.media-amazon.com/images/M/MV5BMTMzODU0NTkxMF5BMl5BanBnXkFtZTcwMjQ4MzMzMw@@._V1_UX128_CR0,12,128,176_AL_.jpg","Brad Bird (dir.), Brad Garrett, Lou Romano",8.0,737875,Brian Dennehy,/wiki/Brian_Dennehy,False,
tt0382932,216,Ratatouille,Ratatouille (2007),2007,"https://m.media-amazon.com/images/M/MV5BMTMzODU0NTkxMF5BMl5BanBnXkFtZTcwMjQ4MzMzMw@@._V1_UX128_CR0,12,128,176_AL_.jpg","Brad Bird (dir.), Brad Garrett, Lou Romano",8.0,737875,Peter Sohn,/wiki/Peter_Sohn,False,
tt0382932,216,Ratatouille,Ratatouille (2007),2007,"https://m.media-amazon.com/images/M/MV5BMTMzODU0NTkxMF5BMl5BanBnXkFtZTcwMjQ4MzMzMw@@._V1_UX128_CR0,12,128,176_AL_.jpg","Brad Bird (dir.), Brad Garrett, Lou Romano",8.0,737875,Will Arnett,/wiki/Will_Arnett,False,
tt3315342,217,Logan,Logan (2017),2017,"https://m.media-amazon.com/images/M/MV5BYzc5MTU4N2EtYTkyMi00NjdhLTg3NWEtMTY4OTEyMzJhZTAzXkEyXkFqcGdeQXVyNjc1NTYyMjg@._V1_UX128_CR0,12,128,176_AL_.jpg","James Mangold (dir.), Hugh Jackman, Patrick Stewart",8.0,763821,Hugh Jackman,/wiki/Hugh_Jackman,False,0.16666666666666666
tt3315342,217,Logan,Logan (2017),2017,"https://m.media-amazon.com/images/M/MV5BYzc5MTU4N2EtYTkyMi00NjdhLTg3NWEtMTY4OTEyMzJhZTAzXkEyXkFqcGdeQXVyNjc1NTYyMjg@._V1_UX128_CR0,12,128,176_AL_.jpg","James Mangold (dir.), Hugh Jackman, Patrick Stewart",8.0,763821,Patrick Stewart,/wiki/Patrick_Stewart,False,0.16666666666666666
tt3315342,217,Logan,Logan (2017),2017,"https://m.media-amazon.com/images/M/MV5BYzc5MTU4N2EtYTkyMi00NjdhLTg3NWEtMTY4OTEyMzJhZTAzXkEyXkFqcGdeQXVyNjc1NTYyMjg@._V1_UX128_CR0,12,128,176_AL_.jpg","James Mangold (dir.), Hugh Jackman, Patrick Stewart",8.0,763821,Richard E. Grant,/wiki/Richard_E._Grant,False,0.16666666666666666
tt3315342,217,Logan,Logan (2017),2017,"https://m.media-amazon.com/images/M/MV5BYzc5MTU4N2EtYTkyMi00NjdhLTg3NWEtMTY4OTEyMzJhZTAzXkEyXkFqcGdeQXVyNjc1NTYyMjg@._V1_UX128_CR0,12,128,176_AL_.jpg","James Mangold (dir.), Hugh Jackman, Patrick Stewart",8.0,763821,Boyd Holbrook,/wiki/Boyd_Holbrook,False,0.16666666666666666
tt3315342,217,Logan,Logan (2017),2017,"https://m.media-amazon.com/images/M/MV5BYzc5MTU4N2EtYTkyMi00NjdhLTg3NWEtMTY4OTEyMzJhZTAzXkEyXkFqcGdeQXVyNjc1NTYyMjg@._V1_UX128_CR0,12,128,176_AL_.jpg","James Mangold (dir.), Hugh Jackman, Patrick Stewart",8.0,763821,Stephen Merchant,/wiki/Stephen_Merchant,False,0.16666666666666666
tt3315342,217,Logan,Logan (2017),2017,"https://m.media-amazon.com/images/M/MV5BYzc5MTU4N2EtYTkyMi00NjdhLTg3NWEtMTY4OTEyMzJhZTAzXkEyXkFqcGdeQXVyNjc1NTYyMjg@._V1_UX128_CR0,12,128,176_AL_.jpg","James Mangold (dir.), Hugh Jackman, Patrick Stewart",8.0,763821,Dafne Keen,/wiki/Dafne_Keen,['https://en.wikipedia.org/wiki/Will_Keen'],0.16666666666666666
tt1979320,218,Rush,Rush (2013),2013,"https://m.media-amazon.com/images/M/MV5BOWEwODJmZDItYTNmZC00OGM4LThlNDktOTQzZjIzMGQxODA4XkEyXkFqcGdeQXVyNjU0OTQ0OTY@._V1_UX128_CR0,12,128,176_AL_.jpg","Ron Howard (dir.), Daniel Brühl, Chris Hemsworth",8.0,481338,Chris Hemsworth,/wiki/Chris_Hemsworth,['https://en.wikipedia.org/wiki/Joanne_van_Os'],0.4
tt1979320,218,Rush,Rush (2013),2013,"https://m.media-amazon.com/images/M/MV5BOWEwODJmZDItYTNmZC00OGM4LThlNDktOTQzZjIzMGQxODA4XkEyXkFqcGdeQXVyNjU0OTQ0OTY@._V1_UX128_CR0,12,128,176_AL_.jpg","Ron Howard (dir.), Daniel Brühl, Chris Hemsworth",8.0,481338,Daniel Brühl,/wiki/Daniel_Br%C3%BChl,False,0.4
tt1979320,218,Rush,Rush (2013),2013,"https://m.media-amazon.com/images/M/MV5BOWEwODJmZDItYTNmZC00OGM4LThlNDktOTQzZjIzMGQxODA4XkEyXkFqcGdeQXVyNjU0OTQ0OTY@._V1_UX128_CR0,12,128,176_AL_.jpg","Ron Howard (dir.), Daniel Brühl, Chris Hemsworth",8.0,481338,Olivia Wilde,/wiki/Olivia_Wilde,"['https://en.wikipedia.org/wiki/Andrew_Cockburn', 'https://en.wikipedia.org/wiki/Leslie_Cockburn']",0.4
tt1979320,218,Rush,Rush (2013),2013,"https://m.media-amazon.com/images/M/MV5BOWEwODJmZDItYTNmZC00OGM4LThlNDktOTQzZjIzMGQxODA4XkEyXkFqcGdeQXVyNjU0OTQ0OTY@._V1_UX128_CR0,12,128,176_AL_.jpg","Ron Howard (dir.), Daniel Brühl, Chris Hemsworth",8.0,481338,Alexandra Maria Lara,/wiki/Alexandra_Maria_Lara,False,0.4
tt1979320,218,Rush,Rush (2013),2013,"https://m.media-amazon.com/images/M/MV5BOWEwODJmZDItYTNmZC00OGM4LThlNDktOTQzZjIzMGQxODA4XkEyXkFqcGdeQXVyNjU0OTQ0OTY@._V1_UX128_CR0,12,128,176_AL_.jpg","Ron Howard (dir.), Daniel Brühl, Chris Hemsworth",8.0,481338,Pierfrancesco Favino,/wiki/Pierfrancesco_Favino,False,0.4
tt0074958,219,Network,Network (1976),1976,"https://m.media-amazon.com/images/M/MV5BNzY0NjU5ODUtOTAzMC00NTU5LWJkZjctYWMyOWY2MTZmOWM1XkEyXkFqcGdeQXVyMTI3ODAyMzE2._V1_UX128_CR0,12,128,176_AL_.jpg","Sidney Lumet (dir.), Faye Dunaway, William Holden",8.0,160699,Faye Dunaway,/wiki/Faye_Dunaway,False,
tt0074958,219,Network,Network (1976),1976,"https://m.media-amazon.com/images/M/MV5BNzY0NjU5ODUtOTAzMC00NTU5LWJkZjctYWMyOWY2MTZmOWM1XkEyXkFqcGdeQXVyMTI3ODAyMzE2._V1_UX128_CR0,12,128,176_AL_.jpg","Sidney Lumet (dir.), Faye Dunaway, William Holden",8.0,160699,William Holden,/wiki/William_Holden,False,
tt0074958,219,Network,Network (1976),1976,"https://m.media-amazon.com/images/M/MV5BNzY0NjU5ODUtOTAzMC00NTU5LWJkZjctYWMyOWY2MTZmOWM1XkEyXkFqcGdeQXVyMTI3ODAyMzE2._V1_UX128_CR0,12,128,176_AL_.jpg","Sidney Lumet (dir.), Faye Dunaway, William Holden",8.0,160699,Peter Finch,/wiki/Peter_Finch,False,
tt0074958,219,Network,Network (1976),1976,"https://m.media-amazon.com/images/M/MV5BNzY0NjU5ODUtOTAzMC00NTU5LWJkZjctYWMyOWY2MTZmOWM1XkEyXkFqcGdeQXVyMTI3ODAyMzE2._V1_UX128_CR0,12,128,176_AL_.jpg","Sidney Lumet (dir.), Faye Dunaway, William Holden",8.0,160699,Robert Duvall,/wiki/Robert_Duvall,False,
tt0048473,220,Pather Panchali,Pather Panchali (1955),1955,"https://m.media-amazon.com/images/M/MV5BMmFkNDY5OTktNzY3Yy00OTFlLThhNjktOTRhMmZjZmIxYjAxXkEyXkFqcGdeQXVyNTgyNTA4MjM@._V1_UX128_CR0,12,128,176_AL_.jpg","Satyajit Ray (dir.), Kanu Bannerjee, Karuna Bannerjee",8.0,33609,Subir Banerjee,/wiki/Subir_Banerjee,False,
tt0048473,220,Pather Panchali,Pather Panchali (1955),1955,"https://m.media-amazon.com/images/M/MV5BMmFkNDY5OTktNzY3Yy00OTFlLThhNjktOTRhMmZjZmIxYjAxXkEyXkFqcGdeQXVyNTgyNTA4MjM@._V1_UX128_CR0,12,128,176_AL_.jpg","Satyajit Ray (dir.), Kanu Bannerjee, Karuna Bannerjee",8.0,33609,Kanu Banerjee,/wiki/Kanu_Banerjee,False,
tt0048473,220,Pather Panchali,Pather Panchali (1955),1955,"https://m.media-amazon.com/images/M/MV5BMmFkNDY5OTktNzY3Yy00OTFlLThhNjktOTRhMmZjZmIxYjAxXkEyXkFqcGdeQXVyNTgyNTA4MjM@._V1_UX128_CR0,12,128,176_AL_.jpg","Satyajit Ray (dir.), Kanu Bannerjee, Karuna Bannerjee",8.0,33609,Karuna Banerjee,/wiki/Karuna_Banerjee,False,
tt0048473,220,Pather Panchali,Pather Panchali (1955),1955,"https://m.media-amazon.com/images/M/MV5BMmFkNDY5OTktNzY3Yy00OTFlLThhNjktOTRhMmZjZmIxYjAxXkEyXkFqcGdeQXVyNTgyNTA4MjM@._V1_UX128_CR0,12,128,176_AL_.jpg","Satyajit Ray (dir.), Kanu Bannerjee, Karuna Bannerjee",8.0,33609,Pinaki Sengupta,,False,
tt0048473,220,Pather Panchali,Pather Panchali (1955),1955,"https://m.media-amazon.com/images/M/MV5BMmFkNDY5OTktNzY3Yy00OTFlLThhNjktOTRhMmZjZmIxYjAxXkEyXkFqcGdeQXVyNTgyNTA4MjM@._V1_UX128_CR0,12,128,176_AL_.jpg","Satyajit Ray (dir.), Kanu Bannerjee, Karuna Bannerjee",8.0,33609,Uma Dasgupta,,False,
tt0048473,220,Pather Panchali,Pather Panchali (1955),1955,"https://m.media-amazon.com/images/M/MV5BMmFkNDY5OTktNzY3Yy00OTFlLThhNjktOTRhMmZjZmIxYjAxXkEyXkFqcGdeQXVyNTgyNTA4MjM@._V1_UX128_CR0,12,128,176_AL_.jpg","Satyajit Ray (dir.), Kanu Bannerjee, Karuna Bannerjee",8.0,33609,Chunibala Devi,/wiki/Chunibala_Devi,False,
tt0048473,220,Pather Panchali,Pather Panchali (1955),1955,"https://m.media-amazon.com/images/M/MV5BMmFkNDY5OTktNzY3Yy00OTFlLThhNjktOTRhMmZjZmIxYjAxXkEyXkFqcGdeQXVyNTgyNTA4MjM@._V1_UX128_CR0,12,128,176_AL_.jpg","Satyajit Ray (dir.), Kanu Bannerjee, Karuna Bannerjee",8.0,33609,Tulsi Chakraborty,/wiki/Tulsi_Chakraborty,False,
tt0758758,221,Into the Wild,Into the Wild (2007),2007,"https://m.media-amazon.com/images/M/MV5BNjQ0ODlhMWUtNmUwMS00YjExLWI4MjQtNjVmMmE2Y2E0MGRmXkEyXkFqcGdeQXVyNDk3NzU2MTQ@._V1_UX128_CR0,12,128,176_AL_.jpg","Sean Penn (dir.), Emile Hirsch, Vince Vaughn",8.0,624693,Emile Hirsch,/wiki/Emile_Hirsch,False,0.1
tt0758758,221,Into the Wild,Into the Wild (2007),2007,"https://m.media-amazon.com/images/M/MV5BNjQ0ODlhMWUtNmUwMS00YjExLWI4MjQtNjVmMmE2Y2E0MGRmXkEyXkFqcGdeQXVyNDk3NzU2MTQ@._V1_UX128_CR0,12,128,176_AL_.jpg","Sean Penn (dir.), Emile Hirsch, Vince Vaughn",8.0,624693,Marcia Gay Harden,/wiki/Marcia_Gay_Harden,False,0.1
tt0758758,221,Into the Wild,Into the Wild (2007),2007,"https://m.media-amazon.com/images/M/MV5BNjQ0ODlhMWUtNmUwMS00YjExLWI4MjQtNjVmMmE2Y2E0MGRmXkEyXkFqcGdeQXVyNDk3NzU2MTQ@._V1_UX128_CR0,12,128,176_AL_.jpg","Sean Penn (dir.), Emile Hirsch, Vince Vaughn",8.0,624693,William Hurt,/wiki/William_Hurt,False,0.1
tt0758758,221,Into the Wild,Into the Wild (2007),2007,"https://m.media-amazon.com/images/M/MV5BNjQ0ODlhMWUtNmUwMS00YjExLWI4MjQtNjVmMmE2Y2E0MGRmXkEyXkFqcGdeQXVyNDk3NzU2MTQ@._V1_UX128_CR0,12,128,176_AL_.jpg","Sean Penn (dir.), Emile Hirsch, Vince Vaughn",8.0,624693,Jena Malone,/wiki/Jena_Malone,False,0.1
tt0758758,221,Into the Wild,Into the Wild (2007),2007,"https://m.media-amazon.com/images/M/MV5BNjQ0ODlhMWUtNmUwMS00YjExLWI4MjQtNjVmMmE2Y2E0MGRmXkEyXkFqcGdeQXVyNDk3NzU2MTQ@._V1_UX128_CR0,12,128,176_AL_.jpg","Sean Penn (dir.), Emile Hirsch, Vince Vaughn",8.0,624693,Catherine Keener,/wiki/Catherine_Keener,False,0.1
tt0758758,221,Into the Wild,Into the Wild (2007),2007,"https://m.media-amazon.com/images/M/MV5BNjQ0ODlhMWUtNmUwMS00YjExLWI4MjQtNjVmMmE2Y2E0MGRmXkEyXkFqcGdeQXVyNDk3NzU2MTQ@._V1_UX128_CR0,12,128,176_AL_.jpg","Sean Penn (dir.), Emile Hirsch, Vince Vaughn",8.0,624693,Brian Dierker,,False,0.1
tt0758758,221,Into the Wild,Into the Wild (2007),2007,"https://m.media-amazon.com/images/M/MV5BNjQ0ODlhMWUtNmUwMS00YjExLWI4MjQtNjVmMmE2Y2E0MGRmXkEyXkFqcGdeQXVyNDk3NzU2MTQ@._V1_UX128_CR0,12,128,176_AL_.jpg","Sean Penn (dir.), Emile Hirsch, Vince Vaughn",8.0,624693,Vince Vaughn,/wiki/Vince_Vaughn,False,0.1
tt0758758,221,Into the Wild,Into the Wild (2007),2007,"https://m.media-amazon.com/images/M/MV5BNjQ0ODlhMWUtNmUwMS00YjExLWI4MjQtNjVmMmE2Y2E0MGRmXkEyXkFqcGdeQXVyNDk3NzU2MTQ@._V1_UX128_CR0,12,128,176_AL_.jpg","Sean Penn (dir.), Emile Hirsch, Vince Vaughn",8.0,624693,Zach Galifianakis,/wiki/Zach_Galifianakis,['https://en.wikipedia.org/wiki/Nick_Galifianakis_(politician)'],0.1
tt0758758,221,Into the Wild,Into the Wild (2007),2007,"https://m.media-amazon.com/images/M/MV5BNjQ0ODlhMWUtNmUwMS00YjExLWI4MjQtNjVmMmE2Y2E0MGRmXkEyXkFqcGdeQXVyNDk3NzU2MTQ@._V1_UX128_CR0,12,128,176_AL_.jpg","Sean Penn (dir.), Emile Hirsch, Vince Vaughn",8.0,624693,Kristen Stewart,/wiki/Kristen_Stewart,False,0.1
tt0758758,221,Into the Wild,Into the Wild (2007),2007,"https://m.media-amazon.com/images/M/MV5BNjQ0ODlhMWUtNmUwMS00YjExLWI4MjQtNjVmMmE2Y2E0MGRmXkEyXkFqcGdeQXVyNDk3NzU2MTQ@._V1_UX128_CR0,12,128,176_AL_.jpg","Sean Penn (dir.), Emile Hirsch, Vince Vaughn",8.0,624693,Hal Holbrook,/wiki/Hal_Holbrook,False,0.1
tt0032138,222,The Wizard of Oz,The Wizard of Oz (1939),1939,"https://m.media-amazon.com/images/M/MV5BNjUyMTc4MDExMV5BMl5BanBnXkFtZTgwNDg0NDIwMjE@._V1_UX128_CR0,12,128,176_AL_.jpg","Victor Fleming (dir.), Judy Garland, Frank Morgan",8.0,401728,Judy Garland,/wiki/Judy_Garland,False,
tt0032138,222,The Wizard of Oz,The Wizard of Oz (1939),1939,"https://m.media-amazon.com/images/M/MV5BNjUyMTc4MDExMV5BMl5BanBnXkFtZTgwNDg0NDIwMjE@._V1_UX128_CR0,12,128,176_AL_.jpg","Victor Fleming (dir.), Judy Garland, Frank Morgan",8.0,401728,Frank Morgan,/wiki/Frank_Morgan,False,
tt0032138,222,The Wizard of Oz,The Wizard of Oz (1939),1939,"https://m.media-amazon.com/images/M/MV5BNjUyMTc4MDExMV5BMl5BanBnXkFtZTgwNDg0NDIwMjE@._V1_UX128_CR0,12,128,176_AL_.jpg","Victor Fleming (dir.), Judy Garland, Frank Morgan",8.0,401728,Ray Bolger,/wiki/Ray_Bolger,False,
tt0032138,222,The Wizard of Oz,The Wizard of Oz (1939),1939,"https://m.media-amazon.com/images/M/MV5BNjUyMTc4MDExMV5BMl5BanBnXkFtZTgwNDg0NDIwMjE@._V1_UX128_CR0,12,128,176_AL_.jpg","Victor Fleming (dir.), Judy Garland, Frank Morgan",8.0,401728,Bert Lahr,/wiki/Bert_Lahr,False,
tt0032138,222,The Wizard of Oz,The Wizard of Oz (1939),1939,"https://m.media-amazon.com/images/M/MV5BNjUyMTc4MDExMV5BMl5BanBnXkFtZTgwNDg0NDIwMjE@._V1_UX128_CR0,12,128,176_AL_.jpg","Victor Fleming (dir.), Judy Garland, Frank Morgan",8.0,401728,Jack Haley,/wiki/Jack_Haley,False,
tt0032138,222,The Wizard of Oz,The Wizard of Oz (1939),1939,"https://m.media-amazon.com/images/M/MV5BNjUyMTc4MDExMV5BMl5BanBnXkFtZTgwNDg0NDIwMjE@._V1_UX128_CR0,12,128,176_AL_.jpg","Victor Fleming (dir.), Judy Garland, Frank Morgan",8.0,401728,Billie Burke,/wiki/Billie_Burke,False,
tt0032138,222,The Wizard of Oz,The Wizard of Oz (1939),1939,"https://m.media-amazon.com/images/M/MV5BNjUyMTc4MDExMV5BMl5BanBnXkFtZTgwNDg0NDIwMjE@._V1_UX128_CR0,12,128,176_AL_.jpg","Victor Fleming (dir.), Judy Garland, Frank Morgan",8.0,401728,Margaret Hamilton,/wiki/Margaret_Hamilton_(actress),False,
tt0032138,222,The Wizard of Oz,The Wizard of Oz (1939),1939,"https://m.media-amazon.com/images/M/MV5BNjUyMTc4MDExMV5BMl5BanBnXkFtZTgwNDg0NDIwMjE@._V1_UX128_CR0,12,128,176_AL_.jpg","Victor Fleming (dir.), Judy Garland, Frank Morgan",8.0,401728,Charley Grapewin,/wiki/Charley_Grapewin,False,
