id,rank,title,worldwideLifetimeGross,domesticLifetimeGross,domestic,foreignLifetimeGross,foreign,year,cast,cast_link,nepos,pct_nepo
tt2245084,152,Big Hero 6,"$657,869,686","$222,527,828",33.8%,"$435,341,858",66.2%,2014,James Cromwell,/wiki/James_Cromwell,"['https://en.wikipedia.org/wiki/John_Cromwell_(director)', 'https://en.wikipedia.org/wiki/Kay_Johnson']",0.4
tt2245084,152,Big Hero 6,"$657,869,686","$222,527,828",33.8%,"$435,341,858",66.2%,2014,Maya Rudolph,/wiki/Maya_Rudolph,"['https://en.wikipedia.org/wiki/Richard_Rudolph', 'https://en.wikipedia.org/wiki/Minnie_Riperton']",0.4
tt2245084,152,Big Hero 6,"$657,869,686","$222,527,828",33.8%,"$435,341,858",66.2%,2014,Alan Tudyk,/wiki/Alan_Tudyk,False,0.4
tt4123430,153,Fantastic Beasts: The Crimes of Grindelwald,"$654,855,901","$159,555,901",24.4%,"$495,300,000",75.6%,2018,Eddie Redmayne,/wiki/Eddie_Redmayne,['https://en.wikipedia.org/wiki/Richard_Redmayne'],0.3333333333333333
tt4123430,153,Fantastic Beasts: The Crimes of Grindelwald,"$654,855,901","$159,555,901",24.4%,"$495,300,000",75.6%,2018,Katherine Waterston,/wiki/Katherine_Waterston,['https://en.wikipedia.org/wiki/Sam_Waterston'],0.3333333333333333
tt4123430,153,Fantastic Beasts: The Crimes of Grindelwald,"$654,855,901","$159,555,901",24.4%,"$495,300,000",75.6%,2018,Dan Fogler,/wiki/Dan_Fogler,False,0.3333333333333333
tt4123430,153,Fantastic Beasts: The Crimes of Grindelwald,"$654,855,901","$159,555,901",24.4%,"$495,300,000",75.6%,2018,Alison Sudol,/wiki/Alison_Sudol,False,0.3333333333333333
tt4123430,153,Fantastic Beasts: The Crimes of Grindelwald,"$654,855,901","$159,555,901",24.4%,"$495,300,000",75.6%,2018,Ezra Miller,/wiki/Ezra_Miller,False,0.3333333333333333
tt4123430,153,Fantastic Beasts: The Crimes of Grindelwald,"$654,855,901","$159,555,901",24.4%,"$495,300,000",75.6%,2018,Zoë Kravitz,/wiki/Zo%C3%AB_Kravitz,"['https://en.wikipedia.org/wiki/Lenny_Kravitz', 'https://en.wikipedia.org/wiki/Lisa_Bonet']",0.3333333333333333
tt4123430,153,Fantastic Beasts: The Crimes of Grindelwald,"$654,855,901","$159,555,901",24.4%,"$495,300,000",75.6%,2018,Callum Turner,/wiki/Callum_Turner,False,0.3333333333333333
tt4123430,153,Fantastic Beasts: The Crimes of Grindelwald,"$654,855,901","$159,555,901",24.4%,"$495,300,000",75.6%,2018,Claudia Kim,/wiki/Claudia_Kim,False,0.3333333333333333
tt4123430,153,Fantastic Beasts: The Crimes of Grindelwald,"$654,855,901","$159,555,901",24.4%,"$495,300,000",75.6%,2018,William Nadylam,/wiki/William_Nadylam,False,0.3333333333333333
tt4123430,153,Fantastic Beasts: The Crimes of Grindelwald,"$654,855,901","$159,555,901",24.4%,"$495,300,000",75.6%,2018,Kevin Guthrie,/wiki/Kevin_Guthrie,False,0.3333333333333333
tt4123430,153,Fantastic Beasts: The Crimes of Grindelwald,"$654,855,901","$159,555,901",24.4%,"$495,300,000",75.6%,2018,Jude Law,/wiki/Jude_Law,['https://en.wikipedia.org/wiki/Peter_Law_(actor)'],0.3333333333333333
tt4123430,153,Fantastic Beasts: The Crimes of Grindelwald,"$654,855,901","$159,555,901",24.4%,"$495,300,000",75.6%,2018,Johnny Depp,/wiki/Johnny_Depp,False,0.3333333333333333
tt0325980,154,Pirates of the Caribbean: The Curse of the Black Pearl,"$654,264,015","$305,413,918",46.7%,"$348,850,097",53.3%,2003,Johnny Depp,/wiki/Johnny_Depp,False,0.2
tt0325980,154,Pirates of the Caribbean: The Curse of the Black Pearl,"$654,264,015","$305,413,918",46.7%,"$348,850,097",53.3%,2003,Geoffrey Rush,/wiki/Geoffrey_Rush,False,0.2
tt0325980,154,Pirates of the Caribbean: The Curse of the Black Pearl,"$654,264,015","$305,413,918",46.7%,"$348,850,097",53.3%,2003,Orlando Bloom,/wiki/Orlando_Bloom,False,0.2
tt0325980,154,Pirates of the Caribbean: The Curse of the Black Pearl,"$654,264,015","$305,413,918",46.7%,"$348,850,097",53.3%,2003,Keira Knightley,/wiki/Keira_Knightley,"['https://en.wikipedia.org/wiki/Will_Knightley', 'https://en.wikipedia.org/wiki/Sharman_Macdonald']",0.2
tt0325980,154,Pirates of the Caribbean: The Curse of the Black Pearl,"$654,264,015","$305,413,918",46.7%,"$348,850,097",53.3%,2003,Jonathan Pryce,/wiki/Jonathan_Pryce,False,0.2
tt1409024,155,Men in Black 3,"$654,213,485","$179,020,854",27.4%,"$475,192,631",72.6%,2012,Will Smith,/wiki/Will_Smith,False,0.3333333333333333
tt1409024,155,Men in Black 3,"$654,213,485","$179,020,854",27.4%,"$475,192,631",72.6%,2012,Tommy Lee Jones,/wiki/Tommy_Lee_Jones,False,0.3333333333333333
tt1409024,155,Men in Black 3,"$654,213,485","$179,020,854",27.4%,"$475,192,631",72.6%,2012,Josh Brolin,/wiki/Josh_Brolin,['https://en.wikipedia.org/wiki/James_Brolin'],0.3333333333333333
tt1409024,155,Men in Black 3,"$654,213,485","$179,020,854",27.4%,"$475,192,631",72.6%,2012,Jemaine Clement,/wiki/Jemaine_Clement,False,0.3333333333333333
tt1409024,155,Men in Black 3,"$654,213,485","$179,020,854",27.4%,"$475,192,631",72.6%,2012,Michael Stuhlbarg,/wiki/Michael_Stuhlbarg,False,0.3333333333333333
tt1409024,155,Men in Black 3,"$654,213,485","$179,020,854",27.4%,"$475,192,631",72.6%,2012,Emma Thompson,/wiki/Emma_Thompson,"['https://en.wikipedia.org/wiki/Phyllida_Law', 'https://en.wikipedia.org/wiki/Eric_Thompson']",0.3333333333333333
tt0121765,156,Star Wars: Episode II - Attack of the Clones,"$653,779,970","$310,676,740",47.5%,"$343,103,230",52.5%,2002,Ewan McGregor,/wiki/Ewan_McGregor,False,0.1111111111111111
tt0121765,156,Star Wars: Episode II - Attack of the Clones,"$653,779,970","$310,676,740",47.5%,"$343,103,230",52.5%,2002,Natalie Portman,/wiki/Natalie_Portman,False,0.1111111111111111
tt0121765,156,Star Wars: Episode II - Attack of the Clones,"$653,779,970","$310,676,740",47.5%,"$343,103,230",52.5%,2002,Hayden Christensen,/wiki/Hayden_Christensen,False,0.1111111111111111
tt0121765,156,Star Wars: Episode II - Attack of the Clones,"$653,779,970","$310,676,740",47.5%,"$343,103,230",52.5%,2002,Ian McDiarmid,/wiki/Ian_McDiarmid,False,0.1111111111111111
tt0121765,156,Star Wars: Episode II - Attack of the Clones,"$653,779,970","$310,676,740",47.5%,"$343,103,230",52.5%,2002,Samuel L. Jackson,/wiki/Samuel_L._Jackson,False,0.1111111111111111
tt0121765,156,Star Wars: Episode II - Attack of the Clones,"$653,779,970","$310,676,740",47.5%,"$343,103,230",52.5%,2002,Christopher Lee,/wiki/Christopher_Lee,['https://en.wikipedia.org/wiki/Marie_Carandini'],0.1111111111111111
tt0121765,156,Star Wars: Episode II - Attack of the Clones,"$653,779,970","$310,676,740",47.5%,"$343,103,230",52.5%,2002,Anthony Daniels,/wiki/Anthony_Daniels,False,0.1111111111111111
tt0121765,156,Star Wars: Episode II - Attack of the Clones,"$653,779,970","$310,676,740",47.5%,"$343,103,230",52.5%,2002,Kenny Baker,/wiki/Kenny_Baker_(English_actor),False,0.1111111111111111
tt0121765,156,Star Wars: Episode II - Attack of the Clones,"$653,779,970","$310,676,740",47.5%,"$343,103,230",52.5%,2002,Frank Oz,/wiki/Frank_Oz,False,0.1111111111111111
tt1951266,157,The Hunger Games: Mockingjay - Part 2,"$653,428,261","$281,723,902",43.1%,"$371,704,359",56.9%,2015,Jennifer Lawrence,/wiki/Jennifer_Lawrence,False,0.2
tt1951266,157,The Hunger Games: Mockingjay - Part 2,"$653,428,261","$281,723,902",43.1%,"$371,704,359",56.9%,2015,Josh Hutcherson,/wiki/Josh_Hutcherson,False,0.2
tt1951266,157,The Hunger Games: Mockingjay - Part 2,"$653,428,261","$281,723,902",43.1%,"$371,704,359",56.9%,2015,Liam Hemsworth,/wiki/Liam_Hemsworth,['https://en.wikipedia.org/wiki/Joanne_van_Os'],0.2
tt1951266,157,The Hunger Games: Mockingjay - Part 2,"$653,428,261","$281,723,902",43.1%,"$371,704,359",56.9%,2015,Woody Harrelson,/wiki/Woody_Harrelson,['https://en.wikipedia.org/wiki/Charles_Harrelson'],0.2
tt1951266,157,The Hunger Games: Mockingjay - Part 2,"$653,428,261","$281,723,902",43.1%,"$371,704,359",56.9%,2015,Elizabeth Banks,/wiki/Elizabeth_Banks,False,0.2
tt1951266,157,The Hunger Games: Mockingjay - Part 2,"$653,428,261","$281,723,902",43.1%,"$371,704,359",56.9%,2015,Julianne Moore,/wiki/Julianne_Moore,False,0.2
tt1951266,157,The Hunger Games: Mockingjay - Part 2,"$653,428,261","$281,723,902",43.1%,"$371,704,359",56.9%,2015,Philip Seymour Hoffman,/wiki/Philip_Seymour_Hoffman,False,0.2
tt1951266,157,The Hunger Games: Mockingjay - Part 2,"$653,428,261","$281,723,902",43.1%,"$371,704,359",56.9%,2015,Jeffrey Wright,/wiki/Jeffrey_Wright,False,0.2
tt1951266,157,The Hunger Games: Mockingjay - Part 2,"$653,428,261","$281,723,902",43.1%,"$371,704,359",56.9%,2015,Stanley Tucci,/wiki/Stanley_Tucci,False,0.2
tt1951266,157,The Hunger Games: Mockingjay - Part 2,"$653,428,261","$281,723,902",43.1%,"$371,704,359",56.9%,2015,Donald Sutherland,/wiki/Donald_Sutherland,False,0.2
tt1981115,158,Thor: The Dark World,"$644,783,140","$206,362,140",32%,"$438,421,000",68%,2013,Chris Hemsworth,/wiki/Chris_Hemsworth,['https://en.wikipedia.org/wiki/Joanne_van_Os'],0.07142857142857142
tt1981115,158,Thor: The Dark World,"$644,783,140","$206,362,140",32%,"$438,421,000",68%,2013,Natalie Portman,/wiki/Natalie_Portman,False,0.07142857142857142
tt1981115,158,Thor: The Dark World,"$644,783,140","$206,362,140",32%,"$438,421,000",68%,2013,Tom Hiddleston,/wiki/Tom_Hiddleston,False,0.07142857142857142
tt1981115,158,Thor: The Dark World,"$644,783,140","$206,362,140",32%,"$438,421,000",68%,2013,Stellan Skarsgård,/wiki/Stellan_Skarsg%C3%A5rd,False,0.07142857142857142
tt1981115,158,Thor: The Dark World,"$644,783,140","$206,362,140",32%,"$438,421,000",68%,2013,Idris Elba,/wiki/Idris_Elba,False,0.07142857142857142
tt1981115,158,Thor: The Dark World,"$644,783,140","$206,362,140",32%,"$438,421,000",68%,2013,Christopher Eccleston,/wiki/Christopher_Eccleston,False,0.07142857142857142
tt1981115,158,Thor: The Dark World,"$644,783,140","$206,362,140",32%,"$438,421,000",68%,2013,Adewale Akinnuoye-Agbaje,/wiki/Adewale_Akinnuoye-Agbaje,False,0.07142857142857142
tt1981115,158,Thor: The Dark World,"$644,783,140","$206,362,140",32%,"$438,421,000",68%,2013,Kat Dennings,/wiki/Kat_Dennings,False,0.07142857142857142
tt1981115,158,Thor: The Dark World,"$644,783,140","$206,362,140",32%,"$438,421,000",68%,2013,Ray Stevenson,/wiki/Ray_Stevenson,False,0.07142857142857142
tt1981115,158,Thor: The Dark World,"$644,783,140","$206,362,140",32%,"$438,421,000",68%,2013,Zachary Levi,/wiki/Zachary_Levi,False,0.07142857142857142
tt1981115,158,Thor: The Dark World,"$644,783,140","$206,362,140",32%,"$438,421,000",68%,2013,Tadanobu Asano,/wiki/Tadanobu_Asano,False,0.07142857142857142
tt1981115,158,Thor: The Dark World,"$644,783,140","$206,362,140",32%,"$438,421,000",68%,2013,Jaimie Alexander,/wiki/Jaimie_Alexander,False,0.07142857142857142
tt1981115,158,Thor: The Dark World,"$644,783,140","$206,362,140",32%,"$438,421,000",68%,2013,Rene Russo,/wiki/Rene_Russo,False,0.07142857142857142
tt1981115,158,Thor: The Dark World,"$644,783,140","$206,362,140",32%,"$438,421,000",68%,2013,Anthony Hopkins,/wiki/Anthony_Hopkins,False,0.07142857142857142
tt3470600,159,Sing,"$634,338,384","$270,578,425",42.7%,"$363,759,959",57.3%,2016,Matthew McConaughey,/wiki/Matthew_McConaughey,False,
tt3470600,159,Sing,"$634,338,384","$270,578,425",42.7%,"$363,759,959",57.3%,2016,Reese Witherspoon,/wiki/Reese_Witherspoon,False,
tt3470600,159,Sing,"$634,338,384","$270,578,425",42.7%,"$363,759,959",57.3%,2016,Seth MacFarlane,/wiki/Seth_MacFarlane,False,
tt3470600,159,Sing,"$634,338,384","$270,578,425",42.7%,"$363,759,959",57.3%,2016,Scarlett Johansson,/wiki/Scarlett_Johansson,False,
tt3470600,159,Sing,"$634,338,384","$270,578,425",42.7%,"$363,759,959",57.3%,2016,John C. Reilly,/wiki/John_C._Reilly,False,
tt3470600,159,Sing,"$634,338,384","$270,578,425",42.7%,"$363,759,959",57.3%,2016,Tori Kelly,/wiki/Tori_Kelly,False,
tt3470600,159,Sing,"$634,338,384","$270,578,425",42.7%,"$363,759,959",57.3%,2016,Taron Egerton,/wiki/Taron_Egerton,False,
tt0441773,160,Kung Fu Panda,"$632,083,197","$215,771,591",34.1%,"$416,311,606",65.9%,2008,Jack Black,/wiki/Jack_Black,['https://en.wikipedia.org/wiki/Judith_Love_Cohen'],0.25
tt0441773,160,Kung Fu Panda,"$632,083,197","$215,771,591",34.1%,"$416,311,606",65.9%,2008,Dustin Hoffman,/wiki/Dustin_Hoffman,False,0.25
tt0441773,160,Kung Fu Panda,"$632,083,197","$215,771,591",34.1%,"$416,311,606",65.9%,2008,Angelina Jolie,/wiki/Angelina_Jolie,"['https://en.wikipedia.org/wiki/Jon_Voight', 'https://en.wikipedia.org/wiki/Marcheline_Bertrand']",0.25
tt0441773,160,Kung Fu Panda,"$632,083,197","$215,771,591",34.1%,"$416,311,606",65.9%,2008,Ian McShane,/wiki/Ian_McShane,['https://en.wikipedia.org/wiki/Harry_McShane_(footballer)'],0.25
tt0441773,160,Kung Fu Panda,"$632,083,197","$215,771,591",34.1%,"$416,311,606",65.9%,2008,Seth Rogen,/wiki/Seth_Rogen,False,0.25
tt0441773,160,Kung Fu Panda,"$632,083,197","$215,771,591",34.1%,"$416,311,606",65.9%,2008,Lucy Liu,/wiki/Lucy_Liu,False,0.25
tt0441773,160,Kung Fu Panda,"$632,083,197","$215,771,591",34.1%,"$416,311,606",65.9%,2008,David Cross,/wiki/David_Cross,False,0.25
tt0441773,160,Kung Fu Panda,"$632,083,197","$215,771,591",34.1%,"$416,311,606",65.9%,2008,Randall Duk Kim,/wiki/Randall_Duk_Kim,False,0.25
tt0441773,160,Kung Fu Panda,"$632,083,197","$215,771,591",34.1%,"$416,311,606",65.9%,2008,James Hong,/wiki/James_Hong,False,0.25
tt0441773,160,Kung Fu Panda,"$632,083,197","$215,771,591",34.1%,"$416,311,606",65.9%,2008,Dan Fogler,/wiki/Dan_Fogler,False,0.25
tt0441773,160,Kung Fu Panda,"$632,083,197","$215,771,591",34.1%,"$416,311,606",65.9%,2008,Michael Clarke Duncan,/wiki/Michael_Clarke_Duncan,False,0.25
tt0441773,160,Kung Fu Panda,"$632,083,197","$215,771,591",34.1%,"$416,311,606",65.9%,2008,Jackie Chan,/wiki/Jackie_Chan,False,0.25
tt0317705,161,The Incredibles,"$631,607,053","$261,441,092",41.4%,"$370,165,961",58.6%,2004,Craig T. Nelson,/wiki/Craig_T._Nelson,False,
tt0317705,161,The Incredibles,"$631,607,053","$261,441,092",41.4%,"$370,165,961",58.6%,2004,Holly Hunter,/wiki/Holly_Hunter,False,
tt0317705,161,The Incredibles,"$631,607,053","$261,441,092",41.4%,"$370,165,961",58.6%,2004,Sarah Vowell,/wiki/Sarah_Vowell,False,
tt0317705,161,The Incredibles,"$631,607,053","$261,441,092",41.4%,"$370,165,961",58.6%,2004,Spencer Fox,/wiki/Spencer_Fox,False,
tt0317705,161,The Incredibles,"$631,607,053","$261,441,092",41.4%,"$370,165,961",58.6%,2004,Jason Lee,/wiki/Jason_Lee_(actor),False,
tt0317705,161,The Incredibles,"$631,607,053","$261,441,092",41.4%,"$370,165,961",58.6%,2004,Samuel L. Jackson,/wiki/Samuel_L._Jackson,False,
tt0317705,161,The Incredibles,"$631,607,053","$261,441,092",41.4%,"$370,165,961",58.6%,2004,Elizabeth Peña,/wiki/Elizabeth_Pe%C3%B1a,False,
tt3659388,162,The Martian,"$630,620,818","$228,433,663",36.2%,"$402,187,155",63.8%,2015,Matt Damon,/wiki/Matt_Damon,False,
tt3659388,162,The Martian,"$630,620,818","$228,433,663",36.2%,"$402,187,155",63.8%,2015,Jessica Chastain,/wiki/Jessica_Chastain,False,
tt3659388,162,The Martian,"$630,620,818","$228,433,663",36.2%,"$402,187,155",63.8%,2015,Kristen Wiig,/wiki/Kristen_Wiig,False,
tt3659388,162,The Martian,"$630,620,818","$228,433,663",36.2%,"$402,187,155",63.8%,2015,Jeff Daniels,/wiki/Jeff_Daniels,False,
tt3659388,162,The Martian,"$630,620,818","$228,433,663",36.2%,"$402,187,155",63.8%,2015,Michael Peña,/wiki/Michael_Pe%C3%B1a,False,
tt3659388,162,The Martian,"$630,620,818","$228,433,663",36.2%,"$402,187,155",63.8%,2015,Kate Mara,/wiki/Kate_Mara,False,
tt3659388,162,The Martian,"$630,620,818","$228,433,663",36.2%,"$402,187,155",63.8%,2015,Sean Bean,/wiki/Sean_Bean,False,
tt3659388,162,The Martian,"$630,620,818","$228,433,663",36.2%,"$402,187,155",63.8%,2015,Sebastian Stan,/wiki/Sebastian_Stan,False,
tt3659388,162,The Martian,"$630,620,818","$228,433,663",36.2%,"$402,187,155",63.8%,2015,Aksel Hennie,/wiki/Aksel_Hennie,False,
tt3659388,162,The Martian,"$630,620,818","$228,433,663",36.2%,"$402,187,155",63.8%,2015,Chiwetel Ejiofor,/wiki/Chiwetel_Ejiofor,False,
tt0448157,163,Hancock,"$629,443,428","$227,946,274",36.2%,"$401,497,154",63.8%,2008,Will Smith,,False,0.25
tt0448157,163,Hancock,"$629,443,428","$227,946,274",36.2%,"$401,497,154",63.8%,2008,Charlize Theron,/wiki/Charlize_Theron,False,0.25
tt0448157,163,Hancock,"$629,443,428","$227,946,274",36.2%,"$401,497,154",63.8%,2008,Jason Bateman,/wiki/Jason_Bateman,['https://en.wikipedia.org/wiki/Kent_Bateman'],0.25
tt0448157,163,Hancock,"$629,443,428","$227,946,274",36.2%,"$401,497,154",63.8%,2008,Eddie Marsan,/wiki/Eddie_Marsan,False,0.25
tt16194408,164,Water Gate Bridge,"$626,571,697","$117,294",<0.1%,"$626,454,403",100%,2022,Wu Jing,/wiki/Wu_Jing_(actor),False,
tt16194408,164,Water Gate Bridge,"$626,571,697","$117,294",<0.1%,"$626,454,403",100%,2022,Jackson Yee,/wiki/Jackson_Yee,False,
tt16194408,164,Water Gate Bridge,"$626,571,697","$117,294",<0.1%,"$626,454,403",100%,2022,Duan Yihong,/wiki/Duan_Yihong,False,
tt16194408,164,Water Gate Bridge,"$626,571,697","$117,294",<0.1%,"$626,454,403",100%,2022,Zhang Hanyu,/wiki/Zhang_Hanyu,False,
tt1596343,165,Fast Five,"$626,137,675","$209,837,675",33.5%,"$416,300,000",66.5%,2011,Vin Diesel,,False,0.16666666666666666
tt1596343,165,Fast Five,"$626,137,675","$209,837,675",33.5%,"$416,300,000",66.5%,2011,Paul Walker,/wiki/Paul_Walker,False,0.16666666666666666
tt1596343,165,Fast Five,"$626,137,675","$209,837,675",33.5%,"$416,300,000",66.5%,2011,Jordana Brewster,/wiki/Jordana_Brewster,['https://en.wikipedia.org/wiki/Maria_Jo%C3%A3o_(model)'],0.16666666666666666
tt1596343,165,Fast Five,"$626,137,675","$209,837,675",33.5%,"$416,300,000",66.5%,2011,Tyrese Gibson,/wiki/Tyrese_Gibson,False,0.16666666666666666
tt1596343,165,Fast Five,"$626,137,675","$209,837,675",33.5%,"$416,300,000",66.5%,2011,Chris “Ludacris” Bridges,/wiki/Ludacris,False,0.16666666666666666
tt1596343,165,Fast Five,"$626,137,675","$209,837,675",33.5%,"$416,300,000",66.5%,2011,Matt Schulze,/wiki/Matt_Schulze,False,0.16666666666666666
tt1596343,165,Fast Five,"$626,137,675","$209,837,675",33.5%,"$416,300,000",66.5%,2011,Sung Kang,/wiki/Sung_Kang,False,0.16666666666666666
tt1596343,165,Fast Five,"$626,137,675","$209,837,675",33.5%,"$416,300,000",66.5%,2011,Gal Gadot,/wiki/Gal_Gadot,False,0.16666666666666666
tt1596343,165,Fast Five,"$626,137,675","$209,837,675",33.5%,"$416,300,000",66.5%,2011,Tego Calderón,/wiki/Tego_Calder%C3%B3n,False,0.16666666666666666
tt1596343,165,Fast Five,"$626,137,675","$209,837,675",33.5%,"$416,300,000",66.5%,2011,Don Omar,/wiki/Don_Omar,False,0.16666666666666666
tt1596343,165,Fast Five,"$626,137,675","$209,837,675",33.5%,"$416,300,000",66.5%,2011,Joaquim de Almeida,/wiki/Joaquim_de_Almeida,False,0.16666666666666666
tt1596343,165,Fast Five,"$626,137,675","$209,837,675",33.5%,"$416,300,000",66.5%,2011,Dwayne Johnson,/wiki/Dwayne_Johnson,['https://en.wikipedia.org/wiki/Rocky_Johnson'],0.16666666666666666
tt1228705,166,Iron Man 2,"$623,933,331","$312,433,331",50.1%,"$311,500,000",49.9%,2010,Robert Downey Jr.,/wiki/Robert_Downey_Jr.,['https://en.wikipedia.org/wiki/Robert_Downey_Sr.'],0.2857142857142857
tt1228705,166,Iron Man 2,"$623,933,331","$312,433,331",50.1%,"$311,500,000",49.9%,2010,Gwyneth Paltrow,/wiki/Gwyneth_Paltrow,"['https://en.wikipedia.org/wiki/Blythe_Danner', 'https://en.wikipedia.org/wiki/Bruce_Paltrow']",0.2857142857142857
tt1228705,166,Iron Man 2,"$623,933,331","$312,433,331",50.1%,"$311,500,000",49.9%,2010,Don Cheadle,/wiki/Don_Cheadle,False,0.2857142857142857
tt1228705,166,Iron Man 2,"$623,933,331","$312,433,331",50.1%,"$311,500,000",49.9%,2010,Scarlett Johansson,/wiki/Scarlett_Johansson,False,0.2857142857142857
tt1228705,166,Iron Man 2,"$623,933,331","$312,433,331",50.1%,"$311,500,000",49.9%,2010,Sam Rockwell,/wiki/Sam_Rockwell,False,0.2857142857142857
tt1228705,166,Iron Man 2,"$623,933,331","$312,433,331",50.1%,"$311,500,000",49.9%,2010,Mickey Rourke,/wiki/Mickey_Rourke,False,0.2857142857142857
tt1228705,166,Iron Man 2,"$623,933,331","$312,433,331",50.1%,"$311,500,000",49.9%,2010,Samuel L. Jackson,/wiki/Samuel_L._Jackson,False,0.2857142857142857
tt0382932,167,Ratatouille,"$623,726,085","$206,445,654",33.1%,"$417,280,431",66.9%,2007,Patton Oswalt,/wiki/Patton_Oswalt,False,
tt0382932,167,Ratatouille,"$623,726,085","$206,445,654",33.1%,"$417,280,431",66.9%,2007,Ian Holm,/wiki/Ian_Holm,False,
tt0382932,167,Ratatouille,"$623,726,085","$206,445,654",33.1%,"$417,280,431",66.9%,2007,Lou Romano,/wiki/Lou_Romano,False,
tt0382932,167,Ratatouille,"$623,726,085","$206,445,654",33.1%,"$417,280,431",66.9%,2007,Brad Garrett,/wiki/Brad_Garrett,False,
tt0382932,167,Ratatouille,"$623,726,085","$206,445,654",33.1%,"$417,280,431",66.9%,2007,Peter O'Toole,/wiki/Peter_O%27Toole,False,
tt0382932,167,Ratatouille,"$623,726,085","$206,445,654",33.1%,"$417,280,431",66.9%,2007,Janeane Garofalo,/wiki/Janeane_Garofalo,False,
tt0382932,167,Ratatouille,"$623,726,085","$206,445,654",33.1%,"$417,280,431",66.9%,2007,Brian Dennehy,/wiki/Brian_Dennehy,False,
tt0382932,167,Ratatouille,"$623,726,085","$206,445,654",33.1%,"$417,280,431",66.9%,2007,Peter Sohn,/wiki/Peter_Sohn,False,
tt0382932,167,Ratatouille,"$623,726,085","$206,445,654",33.1%,"$417,280,431",66.9%,2007,Will Arnett,/wiki/Will_Arnett,False,
tt5095030,168,Ant-Man and the Wasp,"$622,674,139","$216,648,740",34.8%,"$406,025,399",65.2%,2018,Paul Rudd,,False,0.14285714285714285
tt5095030,168,Ant-Man and the Wasp,"$622,674,139","$216,648,740",34.8%,"$406,025,399",65.2%,2018,Evangeline Lilly,/wiki/Evangeline_Lilly,False,0.14285714285714285
tt5095030,168,Ant-Man and the Wasp,"$622,674,139","$216,648,740",34.8%,"$406,025,399",65.2%,2018,Michael Peña,/wiki/Michael_Pe%C3%B1a,False,0.14285714285714285
tt5095030,168,Ant-Man and the Wasp,"$622,674,139","$216,648,740",34.8%,"$406,025,399",65.2%,2018,Walton Goggins,/wiki/Walton_Goggins,False,0.14285714285714285
tt5095030,168,Ant-Man and the Wasp,"$622,674,139","$216,648,740",34.8%,"$406,025,399",65.2%,2018,Bobby Cannavale,/wiki/Bobby_Cannavale,False,0.14285714285714285
tt5095030,168,Ant-Man and the Wasp,"$622,674,139","$216,648,740",34.8%,"$406,025,399",65.2%,2018,Judy Greer,/wiki/Judy_Greer,False,0.14285714285714285
tt5095030,168,Ant-Man and the Wasp,"$622,674,139","$216,648,740",34.8%,"$406,025,399",65.2%,2018,"Tip ""T.I."" Harris",/wiki/Tip_%22T.I.%22_Harris,False,0.14285714285714285
tt5095030,168,Ant-Man and the Wasp,"$622,674,139","$216,648,740",34.8%,"$406,025,399",65.2%,2018,David Dastmalchian,/wiki/David_Dastmalchian,False,0.14285714285714285
tt5095030,168,Ant-Man and the Wasp,"$622,674,139","$216,648,740",34.8%,"$406,025,399",65.2%,2018,Hannah John-Kamen,/wiki/Hannah_John-Kamen,False,0.14285714285714285
tt5095030,168,Ant-Man and the Wasp,"$622,674,139","$216,648,740",34.8%,"$406,025,399",65.2%,2018,Abby Ryder Fortson,/wiki/Abby_Ryder_Fortson,['https://en.wikipedia.org/wiki/Christie_Lynn_Smith'],0.14285714285714285
tt5095030,168,Ant-Man and the Wasp,"$622,674,139","$216,648,740",34.8%,"$406,025,399",65.2%,2018,Randall Park,/wiki/Randall_Park,False,0.14285714285714285
tt5095030,168,Ant-Man and the Wasp,"$622,674,139","$216,648,740",34.8%,"$406,025,399",65.2%,2018,Michelle Pfeiffer,/wiki/Michelle_Pfeiffer,False,0.14285714285714285
tt5095030,168,Ant-Man and the Wasp,"$622,674,139","$216,648,740",34.8%,"$406,025,399",65.2%,2018,Laurence Fishburne,/wiki/Laurence_Fishburne,False,0.14285714285714285
tt5095030,168,Ant-Man and the Wasp,"$622,674,139","$216,648,740",34.8%,"$406,025,399",65.2%,2018,Michael Douglas,/wiki/Michael_Douglas,"['https://en.wikipedia.org/wiki/Kirk_Douglas', 'https://en.wikipedia.org/wiki/Diana_Douglas']",0.14285714285714285
tt1646971,169,How to Train Your Dragon 2,"$621,537,519","$177,002,924",28.5%,"$444,534,595",71.5%,2014,Jay Baruchel,/wiki/Jay_Baruchel,False,
tt1646971,169,How to Train Your Dragon 2,"$621,537,519","$177,002,924",28.5%,"$444,534,595",71.5%,2014,Cate Blanchett,/wiki/Cate_Blanchett,False,
tt1646971,169,How to Train Your Dragon 2,"$621,537,519","$177,002,924",28.5%,"$444,534,595",71.5%,2014,Gerard Butler,/wiki/Gerard_Butler,False,
tt1646971,169,How to Train Your Dragon 2,"$621,537,519","$177,002,924",28.5%,"$444,534,595",71.5%,2014,Craig Ferguson,/wiki/Craig_Ferguson,False,
tt1646971,169,How to Train Your Dragon 2,"$621,537,519","$177,002,924",28.5%,"$444,534,595",71.5%,2014,America Ferrera,/wiki/America_Ferrera,False,
tt1646971,169,How to Train Your Dragon 2,"$621,537,519","$177,002,924",28.5%,"$444,534,595",71.5%,2014,Jonah Hill,/wiki/Jonah_Hill,False,
