,id,rank,title,fullTitle,year,image,crew,imDbRating,imDbRatingCount,cast,nepos,pct_nepo
37,tt0795176,3,Planet Earth,Planet Earth (2006),2006,"https://m.media-amazon.com/images/M/MV5BMzMyYjg0MGMtMTlkMy00OGFiLWFiNTYtYmFmZWNmMDFlMzkwXkEyXkFqcGdeQXVyNjAwNDUxODI@._V1_UX128_CR0,12,128,176_AL_.jpg","Sigourney Weaver, David Attenborough",9.4,205397,David Attenborough,['https://en.wikipedia.org/wiki/Frederick_Attenborough'],11.11111111111111
38,tt0795176,3,Planet Earth,Planet Earth (2006),2006,"https://m.media-amazon.com/images/M/MV5BMzMyYjg0MGMtMTlkMy00OGFiLWFiNTYtYmFmZWNmMDFlMzkwXkEyXkFqcGdeQXVyNjAwNDUxODI@._V1_UX128_CR0,12,128,176_AL_.jpg","Sigourney Weaver, David Attenborough",9.4,205397,Nikolay Drozdov,False,11.11111111111111
39,tt0795176,3,Planet Earth,Planet Earth (2006),2006,"https://m.media-amazon.com/images/M/MV5BMzMyYjg0MGMtMTlkMy00OGFiLWFiNTYtYmFmZWNmMDFlMzkwXkEyXkFqcGdeQXVyNjAwNDUxODI@._V1_UX128_CR0,12,128,176_AL_.jpg","Sigourney Weaver, David Attenborough",9.4,205397,Thomas Anguti Johnston,False,11.11111111111111
40,tt0795176,3,Planet Earth,Planet Earth (2006),2006,"https://m.media-amazon.com/images/M/MV5BMzMyYjg0MGMtMTlkMy00OGFiLWFiNTYtYmFmZWNmMDFlMzkwXkEyXkFqcGdeQXVyNjAwNDUxODI@._V1_UX128_CR0,12,128,176_AL_.jpg","Sigourney Weaver, David Attenborough",9.4,205397,Huw Cordey,False,11.11111111111111
41,tt0795176,3,Planet Earth,Planet Earth (2006),2006,"https://m.media-amazon.com/images/M/MV5BMzMyYjg0MGMtMTlkMy00OGFiLWFiNTYtYmFmZWNmMDFlMzkwXkEyXkFqcGdeQXVyNjAwNDUxODI@._V1_UX128_CR0,12,128,176_AL_.jpg","Sigourney Weaver, David Attenborough",9.4,205397,Mark Linfield,False,11.11111111111111
42,tt0795176,3,Planet Earth,Planet Earth (2006),2006,"https://m.media-amazon.com/images/M/MV5BMzMyYjg0MGMtMTlkMy00OGFiLWFiNTYtYmFmZWNmMDFlMzkwXkEyXkFqcGdeQXVyNjAwNDUxODI@._V1_UX128_CR0,12,128,176_AL_.jpg","Sigourney Weaver, David Attenborough",9.4,205397,Doug Allan,False,11.11111111111111
43,tt0795176,3,Planet Earth,Planet Earth (2006),2006,"https://m.media-amazon.com/images/M/MV5BMzMyYjg0MGMtMTlkMy00OGFiLWFiNTYtYmFmZWNmMDFlMzkwXkEyXkFqcGdeQXVyNjAwNDUxODI@._V1_UX128_CR0,12,128,176_AL_.jpg","Sigourney Weaver, David Attenborough",9.4,205397,Chadden Hunter,False,11.11111111111111
44,tt0795176,3,Planet Earth,Planet Earth (2006),2006,"https://m.media-amazon.com/images/M/MV5BMzMyYjg0MGMtMTlkMy00OGFiLWFiNTYtYmFmZWNmMDFlMzkwXkEyXkFqcGdeQXVyNjAwNDUxODI@._V1_UX128_CR0,12,128,176_AL_.jpg","Sigourney Weaver, David Attenborough",9.4,205397,Michael Kelem,False,11.11111111111111
45,tt0795176,3,Planet Earth,Planet Earth (2006),2006,"https://m.media-amazon.com/images/M/MV5BMzMyYjg0MGMtMTlkMy00OGFiLWFiNTYtYmFmZWNmMDFlMzkwXkEyXkFqcGdeQXVyNjAwNDUxODI@._V1_UX128_CR0,12,128,176_AL_.jpg","Sigourney Weaver, David Attenborough",9.4,205397,Paul Stewart,False,11.11111111111111
46,tt0795176,3,Planet Earth,Planet Earth (2006),2006,"https://m.media-amazon.com/images/M/MV5BMzMyYjg0MGMtMTlkMy00OGFiLWFiNTYtYmFmZWNmMDFlMzkwXkEyXkFqcGdeQXVyNjAwNDUxODI@._V1_UX128_CR0,12,128,176_AL_.jpg","Sigourney Weaver, David Attenborough",9.4,205397,Simon King,False,11.11111111111111
47,tt0795176,3,Planet Earth,Planet Earth (2006),2006,"https://m.media-amazon.com/images/M/MV5BMzMyYjg0MGMtMTlkMy00OGFiLWFiNTYtYmFmZWNmMDFlMzkwXkEyXkFqcGdeQXVyNjAwNDUxODI@._V1_UX128_CR0,12,128,176_AL_.jpg","Sigourney Weaver, David Attenborough",9.4,205397,Jeff Wilson,False,11.11111111111111
48,tt0795176,3,Planet Earth,Planet Earth (2006),2006,"https://m.media-amazon.com/images/M/MV5BMzMyYjg0MGMtMTlkMy00OGFiLWFiNTYtYmFmZWNmMDFlMzkwXkEyXkFqcGdeQXVyNjAwNDUxODI@._V1_UX128_CR0,12,128,176_AL_.jpg","Sigourney Weaver, David Attenborough",9.4,205397,Doug Anderson,False,11.11111111111111
49,tt0795176,3,Planet Earth,Planet Earth (2006),2006,"https://m.media-amazon.com/images/M/MV5BMzMyYjg0MGMtMTlkMy00OGFiLWFiNTYtYmFmZWNmMDFlMzkwXkEyXkFqcGdeQXVyNjAwNDUxODI@._V1_UX128_CR0,12,128,176_AL_.jpg","Sigourney Weaver, David Attenborough",9.4,205397,Jonathan Keeling,False,11.11111111111111
50,tt0795176,3,Planet Earth,Planet Earth (2006),2006,"https://m.media-amazon.com/images/M/MV5BMzMyYjg0MGMtMTlkMy00OGFiLWFiNTYtYmFmZWNmMDFlMzkwXkEyXkFqcGdeQXVyNjAwNDUxODI@._V1_UX128_CR0,12,128,176_AL_.jpg","Sigourney Weaver, David Attenborough",9.4,205397,Justine Evans,False,11.11111111111111
