id,title,year,cast,nepos,pct_nepo,type
tt4154756,Avengers: Infinity War,2018,Anthony Mackie,['https://en.wikipedia.org/wiki/Calvin_Mackie'],44.44444444444444,film
tt0090605,Aliens,1986,Sigourney Weaver,"['https://en.wikipedia.org/wiki/Pat_Weaver', 'https://en.wikipedia.org/wiki/Elizabeth_Inglis']",16.666666666666664,film
tt0090605,Aliens,1986,Paul Reiser,"['https://en.wikipedia.org/wiki/Will_Reiser', 'https://en.wikipedia.org/wiki/Richard_Epstein']",16.666666666666664,film
tt0090605,Aliens,1986,Daniel Kash,['https://en.wikipedia.org/wiki/Maureen_Forrester'],16.666666666666664,film
tt0169547,American Beauty,1999,Thora Birch,['https://en.wikipedia.org/wiki/Carol_Connors_(actress)'],11.11111111111111,film
tt0169547,American Beauty,1999,Sam Robards,"['https://en.wikipedia.org/wiki/Jason_Robards', 'https://en.wikipedia.org/wiki/Lauren_Bacall']",11.11111111111111,film
tt0057012,Dr. Strangelove or: How I Learned to Stop Worrying and Love the Bomb,1964,Keenan Wynn,"['https://en.wikipedia.org/wiki/Ed_Wynn', 'https://en.wikipedia.org/wiki/Hilda_Keenan']",11.11111111111111,film
tt0057012,Dr. Strangelove or: How I Learned to Stop Worrying and Love the Bomb,1964,James Earl Jones,['https://en.wikipedia.org/wiki/Robert_Earl_Jones'],11.11111111111111,film
tt4633694,Spider-Man: Into the Spider-Verse,2018,Hailee Steinfeld,"['https://en.wikipedia.org/wiki/Jake_Steinfeld', 'https://en.wikipedia.org/wiki/True_O%27Brien']",27.77777777777778,film
tt4633694,Spider-Man: Into the Spider-Verse,2018,Zoë Kravitz,"['https://en.wikipedia.org/wiki/Lenny_Kravitz', 'https://en.wikipedia.org/wiki/Lisa_Bonet']",27.77777777777778,film
tt4633694,Spider-Man: Into the Spider-Verse,2018,Liev Schreiber,['https://en.wikipedia.org/wiki/Pablo_Schreiber'],27.77777777777778,film
tt4633694,Spider-Man: Into the Spider-Verse,2018,Chris Pine,"['https://en.wikipedia.org/wiki/Robert_Pine', 'https://en.wikipedia.org/wiki/Gwynne_Gilford']",27.77777777777778,film
tt4633694,Spider-Man: Into the Spider-Verse,2018,Oscar Isaac,['https://en.wikipedia.org/wiki/Nicole_Hernandez_Hammer'],27.77777777777778,film
tt1345836,The Dark Knight Rises,2012,Christian Bale,['https://en.wikipedia.org/wiki/David_Bale'],38.88888888888889,film
tt1345836,The Dark Knight Rises,2012,Tom Hardy,['https://en.wikipedia.org/wiki/Chips_Hardy'],38.88888888888889,film
tt1345836,The Dark Knight Rises,2012,Gary Oldman,['https://en.wikipedia.org/wiki/Laila_Morse'],38.88888888888889,film
tt1345836,The Dark Knight Rises,2012,Joseph Gordon-Levitt,['https://en.wikipedia.org/wiki/Michael_Gordon_(film_director)'],38.88888888888889,film
tt1345836,The Dark Knight Rises,2012,Michael Caine,['https://en.wikipedia.org/wiki/Stanley_Caine'],38.88888888888889,film
tt1345836,The Dark Knight Rises,2012,Alon Aboutboul,['https://en.wikipedia.org/wiki/Avraham_Abutbul'],38.88888888888889,film
tt1345836,The Dark Knight Rises,2012,Nestor Carbonell,"['https://en.wikipedia.org/wiki/Rafael_Palmeiro', 'https://en.wikipedia.org/wiki/Jos%C3%A9_Manuel_Cortina', 'https://en.wikipedia.org/wiki/Manuel_Puig']",38.88888888888889,film
tt7286456,Joker,2019,Joaquin Phoenix,['https://en.wikipedia.org/wiki/Arlyn_Phoenix'],16.666666666666664,film
tt7286456,Joker,2019,Robert De Niro,"['https://en.wikipedia.org/wiki/Robert_De_Niro_Sr.', 'https://en.wikipedia.org/wiki/Virginia_Admiral']",16.666666666666664,film
tt7286456,Joker,2019,Josh Pais,['https://en.wikipedia.org/wiki/Abraham_Pais'],16.666666666666664,film
tt0112573,Braveheart,1995,Mel Gibson,['https://en.wikipedia.org/wiki/Hutton_Gibson'],5.555555555555555,film
tt0114709,Toy Story,1995,Tom Hanks,"['https://en.wikipedia.org/wiki/Jim_Hanks', 'https://en.wikipedia.org/wiki/Larry_Hanks']",11.11111111111111,film
tt0114709,Toy Story,1995,Wallace Shawn,['https://en.wikipedia.org/wiki/William_Shawn'],11.11111111111111,film
tt2380307,Coco,2017,Gael García Bernal,"['https://en.wikipedia.org/wiki/Jos%C3%A9_%C3%81ngel_Garc%C3%ADa', 'https://en.wikipedia.org/wiki/Patricia_Bernal']",11.11111111111111,film
tt2380307,Coco,2017,Natalia Cordova-Buckley,['https://en.wikipedia.org/wiki/Pancho_C%C3%B3rdova'],11.11111111111111,film
tt0361748,Inglourious Basterds,2009,Brad Pitt,['https://en.wikipedia.org/wiki/Douglas_Pitt'],16.666666666666664,film
tt0361748,Inglourious Basterds,2009,B.J. Novak,['https://en.wikipedia.org/wiki/William_Novak'],16.666666666666664,film
tt0361748,Inglourious Basterds,2009,Mike Myers,['https://en.wikipedia.org/wiki/Paul_Myers_(musician)'],16.666666666666664,film
tt4154796,Avengers: Endgame,2019,Robert Downey Jr.,['https://en.wikipedia.org/wiki/Robert_Downey_Sr.'],33.33333333333333,film
tt4154796,Avengers: Endgame,2019,Chris Hemsworth,"['https://en.wikipedia.org/wiki/Luke_Hemsworth', 'https://en.wikipedia.org/wiki/Liam_Hemsworth', 'https://en.wikipedia.org/wiki/Joanne_van_Os']",33.33333333333333,film
tt4154796,Avengers: Endgame,2019,Benedict Cumberbatch,"['https://en.wikipedia.org/wiki/Timothy_Carlton', 'https://en.wikipedia.org/wiki/Wanda_Ventham']",33.33333333333333,film
tt4154796,Avengers: Endgame,2019,Tom Holland,['https://en.wikipedia.org/wiki/Dominic_Holland'],33.33333333333333,film
tt4154796,Avengers: Endgame,2019,Karen Gillan,['https://en.wikipedia.org/wiki/Caitlin_Blackwood'],33.33333333333333,film
tt4154796,Avengers: Endgame,2019,Elizabeth Olsen,"['https://en.wikipedia.org/wiki/Mary-Kate_Olsen', 'https://en.wikipedia.org/wiki/Ashley_Olsen']",33.33333333333333,film
tt0087843,Once Upon a Time in America,1984,Robert De Niro,"['https://en.wikipedia.org/wiki/Robert_De_Niro_Sr.', 'https://en.wikipedia.org/wiki/Virginia_Admiral']",5.555555555555555,film
tt0119217,Good Will Hunting,1997,Ben Affleck,['https://en.wikipedia.org/wiki/Casey_Affleck'],16.666666666666664,film
tt0119217,Good Will Hunting,1997,Casey Affleck,['https://en.wikipedia.org/wiki/Ben_Affleck'],16.666666666666664,film
tt0119217,Good Will Hunting,1997,Cole Hauser,['https://en.wikipedia.org/wiki/Wings_Hauser'],16.666666666666664,film
