image,link,title,year,type,id,cast
"https://m.media-amazon.com/images/M/MV5BZDMyYWU4NzItZDY0MC00ODE2LTkyYTMtMzNkNDdmYmFhZDg0XkEyXkFqcGc@._V1_QL75_UX140_CR0,1,140,207_.jpg",https://www.imdb.com/title/tt16366836/?ref_=sr_t_153,Venom: The Last Dance,2024,film,tt16366836,"[['Tom Hardy', 'Chiwetel Ejiofor', 'Juno Temple', 'Rhys Ifans', 'Peggy Lu', 'Alanna Ubach', 'Stephen Graham'], ['', '/wiki/Chiwetel_Ejiofor', '/wiki/Juno_Temple', '/wiki/Rhys_Ifans', '/wiki/Peggy_Lu', '/wiki/Alanna_Ubach', '/wiki/Stephen_Graham']]"
"https://m.media-amazon.com/images/M/MV5BYzRmOGQwZjktYjM2Ni00M2NmLWFlZDYtZGFhM2RkM2VhZDI1XkEyXkFqcGdeQXVyMTM1NjM2ODg1._V1_QL75_UX140_CR0,1,140,207_.jpg",https://www.imdb.com/title/tt7160372/?ref_=sr_t_154,The Zone of Interest,2023,film,tt7160372,"[['Christian Friedel', 'Sandra Hüller'], ['/wiki/Christian_Friedel', '/wiki/Sandra_H%C3%BCller']]"
"https://m.media-amazon.com/images/M/MV5BNTNhOTQ3YjMtZGZhNS00NTE0LWEzZGEtYWJhOTU0ZWQ5MTg2XkEyXkFqcGdeQXVyMTkxNjUyNQ@@._V1_QL75_UX140_CR0,0,140,207_.jpg",https://www.imdb.com/title/tt1340094/?ref_=sr_t_155,The Crow,2024,film,tt1340094,"[['Bill Skarsgård', 'FKA Twigs', 'Danny Huston'], ['/wiki/Bill_Skarsg%C3%A5rd', '/wiki/FKA_Twigs', '/wiki/Danny_Huston']]"
"https://m.media-amazon.com/images/M/MV5BNjRiZmM5NWEtYWVlZC00MzZjLWE4MDEtYjU4YTk1MDg1OGNjXkEyXkFqcGdeQXVyNjc5NjEzNA@@._V1_QL75_UX140_CR0,1,140,207_.jpg",https://www.imdb.com/title/tt0080491/?ref_=sr_t_156,Caligula,1979,film,tt0080491,"[['Malcolm McDowell', 'Teresa Ann Savoy', 'Helen Mirren', ""Peter O'Toole"", 'John Steiner', 'Guido Mannari', 'Paolo Bonacelli', 'Leopoldo Trieste', 'Giancarlo Badessi', ""Mirella D'Angelo"", 'Anneka Di Lorenzo', 'Lori Wagner', 'Adriana Asti', 'John Gielgud'], ['/wiki/Malcolm_McDowell', '/wiki/Teresa_Ann_Savoy', '/wiki/Helen_Mirren', '/wiki/Peter_O%27Toole', '/wiki/John_Steiner', '/wiki/Guido_Mannari', '/wiki/Paolo_Bonacelli', '/wiki/Leopoldo_Trieste', '/wiki/Giancarlo_Badessi', '/wiki/Mirella_D%27Angelo', '/wiki/Anneka_Di_Lorenzo', '', '/wiki/Adriana_Asti', '/wiki/John_Gielgud']]"
"https://m.media-amazon.com/images/M/MV5BNjIwMzI4MDItODI5My00MzIyLWJlN2EtODdlYjk4NDVkNWViXkEyXkFqcGc@._V1_QL75_UX140_CR0,0,140,207_.jpg",https://www.imdb.com/title/tt18559464/?ref_=sr_t_157,My Old Ass,2024,film,tt18559464,"[['Maisy Stella', 'Percy Hynes White', 'Maddie Ziegler', 'Kerrice Brooks', 'Aubrey Plaza'], ['/wiki/Maisy_Stella', '/wiki/Percy_Hynes_White', '/wiki/Maddie_Ziegler', '', '/wiki/Aubrey_Plaza']]"
"https://m.media-amazon.com/images/M/MV5BMTUzM2I3NDEtMjNhYi00NTQ0LThmZDItZTMyMzM2MjJmZGRjXkEyXkFqcGdeQXVyMTU3NDU4MDg2._V1_QL75_UX140_CR0,1,140,207_.jpg",https://www.imdb.com/title/tt12747748/?ref_=sr_t_159,Leave the World Behind,2023,film,tt12747748,"[['Julia Roberts', 'Mahershala Ali', 'Ethan Hawke', ""Myha'la"", 'Kevin Bacon'], ['', '/wiki/Mahershala_Ali', '/wiki/Ethan_Hawke', '/wiki/Myha%27la_Herrold', '/wiki/Kevin_Bacon']]"
"https://m.media-amazon.com/images/M/MV5BMTA1NDQ3NTcyOTNeQTJeQWpwZ15BbWU3MDA0MzA4MzE@._V1_QL75_UX140_CR0,0,140,207_.jpg",https://www.imdb.com/title/tt0414387/?ref_=sr_t_160,Pride & Prejudice,2005,film,tt0414387,"[['Keira Knightley', 'Matthew Macfadyen', 'Brenda Blethyn', 'Donald Sutherland', 'Rosamund Pike', 'Jena Malone', 'Tom Hollander', 'Penelope Wilton', 'Judi Dench'], ['/wiki/Keira_Knightley', '/wiki/Matthew_Macfadyen', '/wiki/Brenda_Blethyn', '/wiki/Donald_Sutherland', '/wiki/Rosamund_Pike', '/wiki/Jena_Malone', '/wiki/Tom_Hollander', '/wiki/Penelope_Wilton', '/wiki/Judi_Dench']]"
"https://m.media-amazon.com/images/M/MV5BNjMwMDQwYmMtZDM5MS00OGVjLTgyZTctNmNiMDEyNjZhYTdiXkEyXkFqcGdeQXVyNzAyOTQ3OQ@@._V1_QL75_UX140_CR0,0,140,207_.jpg",https://www.imdb.com/title/tt31036941/?ref_=sr_t_161,Jurassic World 4,2025,film,tt31036941,"[['Scarlett Johansson', 'Jonathan Bailey', 'Manuel Garcia-Rulfo', 'Rupert Friend', 'Mahershala Ali', 'Luna Blaise', 'David Iacono'], ['/wiki/Scarlett_Johansson', '/wiki/Jonathan_Bailey', '/wiki/Manuel_Garcia-Rulfo', '/wiki/Rupert_Friend', '/wiki/Mahershala_Ali', '/wiki/Luna_Blaise', '/wiki/David_Iacono']]"
"https://m.media-amazon.com/images/M/MV5BOTFlMTIxOGItZTk0Zi00MTk2LWJiM2UtMzlhZWYzNjQ4N2Y3XkEyXkFqcGc@._V1_QL75_UY207_CR8,0,140,207_.jpg",https://www.imdb.com/title/tt26548265/?ref_=sr_t_162,Maharaja,2024,film,tt26548265,"[['Vijay Sethupathi', 'Anurag Kashyap', 'Sachana Namidass', 'Mamta Mohandas', 'Natarajan Subramaniam', 'Abhirami'], ['/wiki/Vijay_Sethupathi', '/wiki/Anurag_Kashyap', '', '/wiki/Mamta_Mohandas', '/wiki/Natarajan_Subramaniam', '/wiki/Abhirami_(actress)']]"
"https://m.media-amazon.com/images/M/MV5BNDZmYzJmMDQtM2NkNi00NjU0LTlmZGItNDFjZjVkZjhmNDcyXkEyXkFqcGdeQXVyMTA1NTM1NDI2._V1_QL75_UX140_CR0,1,140,207_.jpg",https://www.imdb.com/title/tt0069995/?ref_=sr_t_163,Don't Look Now,1973,film,tt0069995,"[['Julie Christie', 'Donald Sutherland'], ['/wiki/Julie_Christie', '/wiki/Donald_Sutherland']]"
"https://m.media-amazon.com/images/M/MV5BMjg3N2M3OWUtZGQ3NC00OGI1LTllZDUtMTdiYWQxMTk0YTg2XkEyXkFqcGdeQXVyODk4OTc3MTY@._V1_QL75_UX140_CR0,0,140,207_.jpg",https://www.imdb.com/title/tt15671028/?ref_=sr_t_164,No Hard Feelings,2023,film,tt15671028,"[['Jennifer Lawrence', 'Andrew Barth Feldman', 'Laura Benanti', 'Natalie Morales', 'Matthew Broderick'], ['', '/wiki/Andrew_Barth_Feldman', '/wiki/Laura_Benanti', '/wiki/Natalie_Morales_(actress)', '/wiki/Matthew_Broderick']]"
"https://m.media-amazon.com/images/M/MV5BYjBjNzNiNWYtYWU0NC00OTdjLTk3NmYtM2NjZjc2ZGIwOTQ1XkEyXkFqcGdeQXVyMTQxNzMzNDI@._V1_QL75_UX140_CR0,0,140,207_.jpg",https://www.imdb.com/title/tt0093010/?ref_=sr_t_165,Fatal Attraction,1987,film,tt0093010,"[['Michael Douglas', 'Glenn Close', 'Anne Archer'], ['/wiki/Michael_Douglas', '/wiki/Glenn_Close', '/wiki/Anne_Archer']]"
"https://m.media-amazon.com/images/M/MV5BNTY3N2M1YjYtNDFiYS00MDViLTlkMjAtMzkzMDAwNWFmMGFlXkEyXkFqcGdeQXVyODE5NzE3OTE@._V1_QL75_UY207_CR13,0,140,207_.jpg",https://www.imdb.com/title/tt20854856/?ref_=sr_t_166,Ishq Vishk Rebound,2024,film,tt20854856,"[False, False]"
"https://m.media-amazon.com/images/M/MV5BZjIyOTBmNzEtY2YxNC00YzgyLTgxZGYtOWM4NTYwNmZkNzA1XkEyXkFqcGdeQXVyMTkxNjUyNQ@@._V1_QL75_UX140_CR0,0,140,207_.jpg",https://www.imdb.com/title/tt14914430/?ref_=sr_t_168,Unfrosted,2024,film,tt14914430,"[['Jerry Seinfeld', 'Melissa McCarthy', 'Jim Gaffigan', 'Max Greenfield', 'Hugh Grant', 'Amy Schumer'], ['', '/wiki/Melissa_McCarthy', '/wiki/Jim_Gaffigan', '/wiki/Max_Greenfield', '/wiki/Hugh_Grant', '/wiki/Amy_Schumer']]"
"https://m.media-amazon.com/images/M/MV5BNDExMGMyN2QtYjRkZC00Yzk1LTkzMDktMTliZTI5NjQ0NTNkXkEyXkFqcGdeQXVyMTEyMjM2NDc2._V1_QL75_UY207_CR6,0,140,207_.jpg",https://www.imdb.com/title/tt11762114/?ref_=sr_t_169,Mean Girls,2024,film,tt11762114,"[['Angourie Rice', 'Reneé Rapp', 'Auliʻi Cravalho', 'Christopher Briney'], ['/wiki/Angourie_Rice', '/wiki/Rene%C3%A9_Rapp', '/wiki/Auli%CA%BBi_Cravalho', '/wiki/Christopher_Briney']]"
"https://m.media-amazon.com/images/M/MV5BMTU2NzI3OTk4M15BMl5BanBnXkFtZTcwMTEyNzIxNA@@._V1_QL75_UY207_CR4,0,140,207_.jpg",https://www.imdb.com/title/tt1273235/?ref_=sr_t_170,A Serbian Film,2010,film,tt1273235,"[['Srđan Todorović', 'Sergej Trifunović', 'Jelena Gavrilović', 'Slobodan Beštić', 'Katarina Žutić'], ['/wiki/Sr%C4%91an_Todorovi%C4%87', '/wiki/Sergej_Trifunovi%C4%87', '/wiki/Jelena_Gavrilovi%C4%87', '/wiki/Slobodan_Be%C5%A1ti%C4%87', '/wiki/Katarina_%C5%BDuti%C4%87']]"
"https://m.media-amazon.com/images/M/MV5BMTM3OTU0ZGUtNzYwYy00ODU3LWI3YjgtOWZlODliMmRiMWEzXkEyXkFqcGdeQXVyMTAyMjQ3NzQ1._V1_QL75_UX140_CR0,0,140,207_.jpg",https://www.imdb.com/title/tt19770238/?ref_=sr_t_171,Aftersun,2022,film,tt19770238,"[['Paul Mescal', 'Frankie Corio', 'Celia Rowlson-Hall'], ['/wiki/Paul_Mescal', '/wiki/Frankie_Corio', '/wiki/Celia_Rowlson-Hall']]"
"https://m.media-amazon.com/images/M/MV5BZmYzMjMzN2EtMGYwNi00ODc3LWI3YTctMjA5YjI1MGFkYTlhXkEyXkFqcGdeQXVyMDM2NDM2MQ@@._V1_QL75_UX140_CR0,1,140,207_.jpg",https://www.imdb.com/title/tt21192142/?ref_=sr_t_172,All of Us Strangers,2023,film,tt21192142,"[['Andrew Scott', 'Paul Mescal', 'Jamie Bell', 'Claire Foy'], ['/wiki/Andrew_Scott_(actor)', '/wiki/Paul_Mescal', '/wiki/Jamie_Bell', '/wiki/Claire_Foy']]"
"https://m.media-amazon.com/images/M/MV5BOWZmOTM5YmMtNjliMi00OGRkLWIwNGUtNDI2NTE3NzZmMDdmXkEyXkFqcGdeQXVyMTUzMTg2ODkz._V1_QL75_UX140_CR0,4,140,207_.jpg",https://www.imdb.com/title/tt4978420/?ref_=sr_t_173,Borderlands,2024,film,tt4978420,"[['Cate Blanchett', 'Kevin Hart', 'Bobby Lee', 'Jack Black', 'Edgar Ramírez', 'Ariana Greenblatt', 'Florian Munteanu', 'Gina Gershon', 'Jamie Lee Curtis'], ['/wiki/Cate_Blanchett', '/wiki/Kevin_Hart', '/wiki/Bobby_Lee', '/wiki/Jack_Black', '/wiki/%C3%89dgar_Ram%C3%ADrez', '/wiki/Ariana_Greenblatt', '/wiki/Florian_Munteanu', '/wiki/Gina_Gershon', '/wiki/Jamie_Lee_Curtis']]"
"https://m.media-amazon.com/images/M/MV5BMDBiYmRkNjUtYzc4My00NGFiLWE2NWUtMGU1ZDA1NTQ3ZjQwXkEyXkFqcGdeQXVyMTM1NjM2ODg1._V1_QL75_UY207_CR1,0,140,207_.jpg",https://www.imdb.com/title/tt17009710/?ref_=sr_t_176,Anatomy of a Fall,2023,film,tt17009710,"[['Sandra Hüller', 'Swann Arlaud', 'Milo Machado-Graner', 'Antoine Reinartz', 'Samuel Theis', 'Jehnny Beth', 'Saadia Bentaïeb', 'Camille Rutherford', 'Anne Rotger', 'Sophie Fillières'], ['/wiki/Sandra_H%C3%BCller', '/wiki/Swann_Arlaud', '/wiki/Milo_Machado-Graner', '/wiki/Antoine_Reinartz', '/wiki/Samuel_Theis', '/wiki/Jehnny_Beth', '', '', '', '/wiki/Sophie_Filli%C3%A8res']]"
"https://m.media-amazon.com/images/M/MV5BMzVlMmY2NTctODgwOC00NDMzLWEzMWYtM2RiYmIyNTNhMTI0XkEyXkFqcGdeQXVyNTAzNzgwNTg@._V1_QL75_UX140_CR0,0,140,207_.jpg",https://www.imdb.com/title/tt11138512/?ref_=sr_t_177,The Northman,2022,film,tt11138512,"[['Alexander Skarsgård', 'Nicole Kidman', 'Claes Bang', 'Anya Taylor-Joy', 'Gustav Lindh', 'Ethan Hawke', 'Björk', 'Willem Dafoe'], ['', '/wiki/Nicole_Kidman', '/wiki/Claes_Bang', '/wiki/Anya_Taylor-Joy', '/wiki/Gustav_Lindh', '/wiki/Ethan_Hawke', '/wiki/Bj%C3%B6rk', '/wiki/Willem_Dafoe']]"
"https://m.media-amazon.com/images/M/MV5BMTkzY2Y3ZTMtYTg4Yy00OTNjLTlkNjctMGVlZDMwZWIxMzA0XkEyXkFqcGdeQXVyNTIzOTk5ODM@._V1_QL75_UX140_CR0,5,140,207_.jpg",https://www.imdb.com/title/tt0077745/?ref_=sr_t_178,Invasion of the Body Snatchers,1978,film,tt0077745,"[['Donald Sutherland', 'Brooke Adams', 'Leonard Nimoy', 'Jeff Goldblum', 'Veronica Cartwright'], ['/wiki/Donald_Sutherland', '/wiki/Brooke_Adams_(actress)', '/wiki/Leonard_Nimoy', '/wiki/Jeff_Goldblum', '/wiki/Veronica_Cartwright']]"
"https://m.media-amazon.com/images/M/MV5BNTM0YTBlMjctZjJjZS00MDU4LTg5YmQtMDY5Y2FhMWZiMjQ2XkEyXkFqcGdeQXVyNzU0NzQxNTE@._V1_QL75_UX140_CR0,0,140,207_.jpg",https://www.imdb.com/title/tt3758542/?ref_=sr_t_179,Ferrari,2023,film,tt3758542,"[['Adam Driver', 'Penélope Cruz', 'Shailene Woodley', 'Sarah Gadon', 'Gabriel Leone', ""Jack O'Connell"", 'Patrick Dempsey'], ['/wiki/Adam_Driver', '/wiki/Pen%C3%A9lope_Cruz', '/wiki/Shailene_Woodley', '/wiki/Sarah_Gadon', '/wiki/Gabriel_Leone', '/wiki/Jack_O%27Connell_(actor)', '/wiki/Patrick_Dempsey']]"
"https://m.media-amazon.com/images/M/MV5BNDM2ODNiMWItOWRkNS00ODE3LWE2OGYtNTZkMDJkOWI1ODMxXkEyXkFqcGdeQXVyMjMxOTE0ODA@._V1_QL75_UX140_CR0,0,140,207_.jpg",https://www.imdb.com/title/tt11291274/?ref_=sr_t_180,The Unbearable Weight of Massive Talent,2022,film,tt11291274,"[['Nicolas Cage', 'Pedro Pascal', 'Sharon Horgan', 'Ike Barinholtz', 'Alessandra Mastronardi', 'Jacob Scipio', 'Neil Patrick Harris', 'Tiffany Haddish'], ['', '/wiki/Pedro_Pascal', '/wiki/Sharon_Horgan', '/wiki/Ike_Barinholtz', '/wiki/Alessandra_Mastronardi', '/wiki/Jacob_Scipio', '/wiki/Neil_Patrick_Harris', '/wiki/Tiffany_Haddish']]"
"https://m.media-amazon.com/images/M/MV5BM2VlNTE1ZmMtOTAyNS00ODYwLWFmY2MtZWEzOTE2YjE1NDE2XkEyXkFqcGdeQXVyNDk3NzU2MTQ@._V1_QL75_UX140_CR0,3,140,207_.jpg",https://www.imdb.com/title/tt0088930/?ref_=sr_t_181,Clue,1985,film,tt0088930,"[['Eileen Brennan', 'Tim Curry', 'Madeline Kahn', 'Christopher Lloyd', 'Michael McKean', 'Martin Mull', 'Lesley Ann Warren'], ['/wiki/Eileen_Brennan', '/wiki/Tim_Curry', '/wiki/Madeline_Kahn', '/wiki/Christopher_Lloyd', '/wiki/Michael_McKean', '/wiki/Martin_Mull', '/wiki/Lesley_Ann_Warren']]"
"https://m.media-amazon.com/images/M/MV5BMzczMmQ0NTItM2JkZi00MTRhLTg5OGMtZWEyZTE2ZDgwM2FjXkEyXkFqcGdeQXVyMTU1MDczNjU1._V1_QL75_UY207_CR3,0,140,207_.jpg",https://www.imdb.com/title/tt27802490/?ref_=sr_t_183,Exhuma,2024,film,tt27802490,"[['Choi Min-sik', 'Kim Go-eun', 'Yoo Hae-jin', 'Lee Do-hyun'], ['/wiki/Choi_Min-sik', '/wiki/Kim_Go-eun', '/wiki/Yoo_Hae-jin', '/wiki/Lee_Do-hyun']]"
"https://m.media-amazon.com/images/M/MV5BOTU5MTYyYTAtNDg5Yi00NTc3LWFhMmQtY2VmNzQyZTRiNjJhXkEyXkFqcGdeQXVyMjYwMDA0ODc@._V1_QL75_UY207_CR3,0,140,207_.jpg",https://www.imdb.com/title/tt23330554/?ref_=sr_t_185,Winnie-the-Pooh: Blood and Honey 2,2024,film,tt23330554,"[['Scott Chambers', 'Tallulah Evans', 'Ryan Oliva', 'Teresa Banham', 'Peter DeSouza-Feighoney', 'Alec Newman', 'Simon Callow'], ['', '', '', '/wiki/Teresa_Banham', '', '/wiki/Alec_Newman', '/wiki/Simon_Callow']]"
"https://m.media-amazon.com/images/M/MV5BMTUyNzkwMzAxOF5BMl5BanBnXkFtZTgwMzc1OTk1NjE@._V1_QL75_UX140_CR0,0,140,207_.jpg",https://www.imdb.com/title/tt4263482/?ref_=sr_t_187,The Witch,2015,film,tt4263482,"[['Anya Taylor-Joy', 'Ralph Ineson', 'Kate Dickie', 'Harvey Scrimshaw', 'Ellie Grainger', 'Lucas Dawson'], ['/wiki/Anya_Taylor-Joy', '/wiki/Ralph_Ineson', '/wiki/Kate_Dickie', '', '', '']]"
"https://m.media-amazon.com/images/M/MV5BZWIzN2FhN2ItNTYxMC00M2Q3LThiNGMtOWRjYjE5MDY4MjFiXkEyXkFqcGdeQXVyMTkxNjUyNQ@@._V1_QL75_UX140_CR0,0,140,207_.jpg",https://www.imdb.com/title/tt26926267/?ref_=sr_t_188,Mother of the Bride,2024,film,tt26926267,"[['Brooke Shields', 'Miranda Cosgrove', 'Sean Teale', 'Chad Michael Murray', 'Rachael Harris', 'Benjamin Bratt'], ['/wiki/Brooke_Shields', '/wiki/Miranda_Cosgrove', '/wiki/Sean_Teale', '/wiki/Chad_Michael_Murray', '/wiki/Rachael_Harris', '/wiki/Benjamin_Bratt']]"
"https://m.media-amazon.com/images/M/MV5BNGUwYTYxMjItMDZkMi00MTIxLThjYWItOGRkN2YxMWJiY2Q4XkEyXkFqcGc@._V1_QL75_UY207_CR13,0,140,207_.jpg",https://www.imdb.com/title/tt20202136/?ref_=sr_t_189,Descendants: The Rise of Red,2024,film,tt20202136,"[[], []]"
"https://m.media-amazon.com/images/M/MV5BMzdjNjI5MmYtODhiNS00NTcyLWEzZmUtYzVmODM5YzExNDE3XkEyXkFqcGdeQXVyMTAyMjQ3NzQ1._V1_QL75_UX140_CR0,1,140,207_.jpg",https://www.imdb.com/title/tt9764362/?ref_=sr_t_194,The Menu,2022,film,tt9764362,"[['Ralph Fiennes', 'Anya Taylor-Joy', 'Nicholas Hoult', 'Hong Chau', 'Janet McTeer', 'Judith Light', 'John Leguizamo'], ['/wiki/Ralph_Fiennes', '/wiki/Anya_Taylor-Joy', '/wiki/Nicholas_Hoult', '/wiki/Hong_Chau', '/wiki/Janet_McTeer', '/wiki/Judith_Light', '/wiki/John_Leguizamo']]"
"https://m.media-amazon.com/images/M/MV5BYzBlZjE1MDctYjZmZC00ZTJmLWFkOWEtYjdmZDZkODBkZmI2XkEyXkFqcGdeQXVyNjQ2MjQ5NzM@._V1_QL75_UX140_CR0,2,140,207_.jpg",https://www.imdb.com/title/tt0083929/?ref_=sr_t_195,Fast Times at Ridgemont High,1982,film,tt0083929,"[['Sean Penn', 'Jennifer Jason Leigh', 'Judge Reinhold', 'Phoebe Cates', 'Brian Backer', 'Robert Romanus', 'Ray Walston'], ['/wiki/Sean_Penn', '/wiki/Jennifer_Jason_Leigh', '/wiki/Judge_Reinhold', '/wiki/Phoebe_Cates', '/wiki/Brian_Backer', '/wiki/Robert_Romanus', '/wiki/Ray_Walston']]"
,https://www.imdb.com/title/tt32252772/?ref_=sr_t_196,Dexter: Original Sin,,film,tt32252772,"[[], []]"
"https://m.media-amazon.com/images/M/MV5BZDdmNjBlYTctNWU0MC00ODQxLWEzNDQtZGY1NmRhYjNmNDczXkEyXkFqcGdeQXVyMTQxNzMzNDI@._V1_QL75_UX140_CR0,1,140,207_.jpg",https://www.imdb.com/title/tt0094721/?ref_=sr_t_197,Beetlejuice,1988,film,tt0094721,"[['Alec Baldwin', 'Geena Davis', 'Jeffrey Jones', ""Catherine O'Hara"", 'Winona Ryder', 'Michael Keaton'], ['/wiki/Alec_Baldwin', '/wiki/Geena_Davis', '/wiki/Jeffrey_Jones', '/wiki/Catherine_O%27Hara', '/wiki/Winona_Ryder', '/wiki/Michael_Keaton']]"
"https://m.media-amazon.com/images/M/MV5BYjI2Njc4MGQtYzYwNC00MDQ1LTkyMzQtODY0NDk4NzZjNGMyXkEyXkFqcGdeQXVyMTM1NjM2ODg1._V1_QL75_UX140_CR0,3,140,207_.jpg",https://www.imdb.com/title/tt27503384/?ref_=sr_t_199,Perfect Days,2023,film,tt27503384,"[['Kōji Yakusho', 'Tokio Emoto', 'Arisa Nakano', 'Aoi Yamada', 'Yumi Asō', 'Sayuri Ishikawa', 'Tomokazu Miura', 'Min Tanaka'], ['/wiki/Koji_Yakusho', '/wiki/Tokio_Emoto', '', '/wiki/Aoi_Yamada', '/wiki/Yumi_As%C5%8D', '/wiki/Sayuri_Ishikawa', '/wiki/Tomokazu_Miura', '/wiki/Min_Tanaka']]"
"https://m.media-amazon.com/images/M/MV5BNDM4NTk0NjktZDJhMi00MmFmLTliMzEtN2RkZDY2OTNiMDgzXkEyXkFqcGdeQXVyMTUzMTg2ODkz._V1_QL75_UY207_CR13,0,140,207_.jpg",https://www.imdb.com/title/tt6166392/?ref_=sr_t_200,Wonka,2023,film,tt6166392,"[['Timothée Chalamet', 'Calah Lane', 'Keegan-Michael Key', 'Paterson Joseph', 'Matt Lucas', 'Mathew Baynton', 'Sally Hawkins', 'Rowan Atkinson', 'Jim Carter', 'Olivia Colman', 'Hugh Grant'], ['/wiki/Timoth%C3%A9e_Chalamet', '/wiki/Calah_Lane', '/wiki/Keegan-Michael_Key', '/wiki/Paterson_Joseph', '/wiki/Matt_Lucas', '/wiki/Mathew_Baynton', '/wiki/Sally_Hawkins', '/wiki/Rowan_Atkinson', '/wiki/Jim_Carter_(actor)', '/wiki/Olivia_Colman', '/wiki/Hugh_Grant']]"
"https://m.media-amazon.com/images/M/MV5BNDc2MzNkMjMtZDY5NC00NmQ0LWI1NjctZjRhNWIzZjc4MGRiXkEyXkFqcGdeQXVyMjkwOTAyMDU@._V1_QL75_UX140_CR0,0,140,207_.jpg",https://www.imdb.com/title/tt14849194/?ref_=sr_t_201,The Holdovers,2023,film,tt14849194,"[['Paul Giamatti', ""Da'Vine Joy Randolph"", 'Dominic Sessa'], ['/wiki/Paul_Giamatti', '/wiki/Da%27Vine_Joy_Randolph', '/wiki/Dominic_Sessa']]"
"https://m.media-amazon.com/images/M/MV5BNzA1Njg4NzYxOV5BMl5BanBnXkFtZTgwODk5NjU3MzI@._V1_QL75_UX140_CR0,0,140,207_.jpg",https://www.imdb.com/title/tt1856101/?ref_=sr_t_203,Blade Runner 2049,2017,film,tt1856101,"[['Ryan Gosling', 'Harrison Ford', 'Ana de Armas', 'Sylvia Hoeks', 'Robin Wright', 'Mackenzie Davis', 'Carla Juri', 'Lennie James', 'Dave Bautista', 'Jared Leto'], ['/wiki/Ryan_Gosling', '/wiki/Harrison_Ford', '/wiki/Ana_de_Armas', '/wiki/Sylvia_Hoeks', '/wiki/Robin_Wright', '/wiki/Mackenzie_Davis', '/wiki/Carla_Juri', '/wiki/Lennie_James', '/wiki/Dave_Bautista', '/wiki/Jared_Leto']]"
"https://m.media-amazon.com/images/M/MV5BYzdiOTVjZmQtNjAyNy00YjA2LTk5ZTAtNmJkMGQ5N2RmNjUxXkEyXkFqcGdeQXVyMjUzOTY1NTc@._V1_QL75_UY207_CR1,0,140,207_.jpg",https://www.imdb.com/title/tt0093779/?ref_=sr_t_204,The Princess Bride,1987,film,tt0093779,"[['Cary Elwes', 'Mandy Patinkin', 'Chris Sarandon', 'Christopher Guest', 'Wallace Shawn', 'André the Giant', 'Robin Wright', 'Peter Falk', 'Billy Crystal'], ['/wiki/Cary_Elwes', '/wiki/Mandy_Patinkin', '/wiki/Chris_Sarandon', '/wiki/Christopher_Guest', '/wiki/Wallace_Shawn', '/wiki/Andr%C3%A9_the_Giant', '/wiki/Robin_Wright', '/wiki/Peter_Falk', '/wiki/Billy_Crystal']]"
"https://m.media-amazon.com/images/M/MV5BMzFkMWUzM2ItZWFjMi00NDY0LTk2MDMtZDhkMDE2MjRlYmZlXkEyXkFqcGdeQXVyNTAzNzgwNTg@._V1_QL75_UX140_CR0,0,140,207_.jpg",https://www.imdb.com/title/tt10731256/?ref_=sr_t_206,Don't Worry Darling,2022,film,tt10731256,"[['Florence Pugh', 'Harry Styles', 'Olivia Wilde', 'Gemma Chan', 'KiKi Layne', 'Nick Kroll', 'Chris Pine'], ['/wiki/Florence_Pugh', '/wiki/Harry_Styles', '', '/wiki/Gemma_Chan', '/wiki/KiKi_Layne', '/wiki/Nick_Kroll', '/wiki/Chris_Pine']]"
"https://m.media-amazon.com/images/M/MV5BMDdhYzNkOWQtYWNlNi00NDdjLWJlZDMtMjJjZDYyNjAxM2U1XkEyXkFqcGdeQXVyMTQyMTMwOTk0._V1_QL75_UY207_CR8,0,140,207_.jpg",https://www.imdb.com/title/tt10886166/?ref_=sr_t_208,365 Days,2020,film,tt10886166,"[['Anna-Maria Sieklucka', 'Michele Morrone', 'Bronisław Wrocławski', 'Otar Saralidze', 'Magdalena Lamparska', 'Natasza Urbańska'], ['/wiki/Anna-Maria_Sieklucka', '/wiki/Michele_Morrone', '', '', '/wiki/Magdalena_Lamparska', '/wiki/Natasza_Urba%C5%84ska']]"
"https://m.media-amazon.com/images/M/MV5BMTBhNmYwOWMtOGY4My00ODUyLTg2OWItMWYxNTM3YWU2Y2FhXkEyXkFqcGdeQXVyNDM1Nzc0MTI@._V1_QL75_UY207_CR4,0,140,207_.jpg",https://www.imdb.com/title/tt20316748/?ref_=sr_t_209,Twilight of the Warriors: Walled In,2024,film,tt20316748,"[['Louis Koo', 'Sammo Hung', 'Richie Jen', 'Raymond Lam', 'Terrance Lau', 'Kenny Wong', 'Philip Ng', 'Tony Wu', 'German Cheung'], ['/wiki/Louis_Koo', '/wiki/Sammo_Hung', '/wiki/Richie_Jen', '/wiki/Raymond_Lam', '/wiki/Terrance_Lau', '/wiki/Kenny_Wong', '/wiki/Philip_Ng', '/wiki/Tony_Wu_(actor)', '']]"
