,title,cast,nepos,pct_nepo
1285,Succession,Jeremy Strong,True,16.666666666666664
1286,Succession,J. Smith-Cameron,True,16.666666666666664
1287,Succession,Scott Nicholson,True,16.666666666666664
1288,Succession,Hiam Abbass,True,16.666666666666664
1289,Succession,Dagmara Dominczyk,['https://en.wikipedia.org/wiki/Marika_Domi%C5%84czyk'],16.666666666666664
1290,Succession,Justine Lupe,True,16.666666666666664
1291,Succession,David Rasche,True,16.666666666666664
1292,Succession,Arian Moayed,True,16.666666666666664
1293,Succession,Rob Yang,True,16.666666666666664
1294,Succession,Juliana Canfield,True,16.666666666666664
1295,Succession,Fisher Stevens,True,16.666666666666664
1296,Reacher,Alan Ritchson,True,
1297,Reacher,Malcolm Goodwin,True,
1298,Reacher,Willa Fitzgerald,True,
1299,Reacher,Hugh Thompson,True,
1300,Reacher,Chris Webster,True,
1301,Reacher,Bruce McGill,True,
1302,Reacher,Maxwell Jenkins,True,
1303,Reacher,Gavin White,True,
1304,Reacher,Leslie Fray,True,
1305,Reacher,Jonathan Koensgen,True,
1306,Reacher,Willie C. Carpenter,True,
1307,Reacher,Harvey Guillén,True,
1308,Reacher,Matthew Marsden,True,
1309,Reacher,Martin Roach,True,
1310,Reacher,A.J. Simmons,True,
1311,Reacher,Maria Sten,True,
1312,Reacher,Kristin Kreuk,True,
1313,Reacher,Currie Graham,True,
1314,Endeavour,Shaun Evans,True,11.11111111111111
1315,Endeavour,Roger Allam,True,11.11111111111111
1316,Endeavour,James Bradshaw,True,11.11111111111111
1317,Endeavour,Sean Rigby,True,11.11111111111111
1318,Endeavour,Anton Lesser,True,11.11111111111111
1319,Endeavour,Caroline O'Neill,True,11.11111111111111
1320,Endeavour,Abigail Thaw,"['https://en.wikipedia.org/wiki/Sally_Alexander', 'https://en.wikipedia.org/wiki/John_Thaw', 'https://en.wikipedia.org/wiki/Sheila_Hancock']",11.11111111111111
1321,Endeavour,Sara Vickers,True,11.11111111111111
1322,Endeavour,Dakota Blue Richards,True,11.11111111111111
1323,Endeavour,Jack Laskey,True,11.11111111111111
1324,Endeavour,Jack Bannon,"['https://en.wikipedia.org/wiki/Jim_Bannon', 'https://en.wikipedia.org/wiki/Bea_Benaderet']",11.11111111111111
1325,Endeavour,Shvorne Marks,True,11.11111111111111
1326,Endeavour,Lewis Peek,True,11.11111111111111
1327,Endeavour,Simon Harrison,True,11.11111111111111
1328,Endeavour,Carol Royle,True,11.11111111111111
1329,Endeavour,Richard Riddell,True,11.11111111111111
1330,Endeavour,Mark Arden,True,11.11111111111111
1331,Endeavour,Flora London,True,11.11111111111111
1332,This Is Us,Milo Ventimiglia,True,
1333,This Is Us,Mandy Moore,True,
1334,This Is Us,Sterling K. Brown,True,
1335,This Is Us,Chrissy Metz,True,
1336,This Is Us,Justin Hartley,True,
1337,This Is Us,Susan Kelechi Watson,True,
1338,This Is Us,Chris Sullivan,True,
1339,This Is Us,Eris Baker,True,
1340,This Is Us,Faithe Herman,True,
1341,This Is Us,Jon Huertas,True,
1342,This Is Us,Hannah Zeile,True,
1343,This Is Us,Niles Fitch,True,
1344,This Is Us,Logan Shroyer,True,
1345,This Is Us,Mackenzie Hancsicsak,True,
1346,This Is Us,Parker Bates,True,
1347,This Is Us,Lyric Ross,True,
1348,This Is Us,Lonnie Chavis,True,
1349,This Is Us,Caitlin Thompson,True,
1350,The Time Traveler's Wife,Rose Leslie,True,11.11111111111111
1351,The Time Traveler's Wife,Theo James,True,11.11111111111111
1352,The Time Traveler's Wife,Everleigh McDonell,True,11.11111111111111
1353,The Time Traveler's Wife,Gui Agustini,True,11.11111111111111
1354,The Time Traveler's Wife,Natasha Lopez,True,11.11111111111111
1355,The Time Traveler's Wife,Jaime Ray Newman,['https://en.wikipedia.org/wiki/Ben_Kurland'],11.11111111111111
1356,The Time Traveler's Wife,Michael Park,True,11.11111111111111
1357,The Time Traveler's Wife,Caitlin Shorey,True,11.11111111111111
1358,The Time Traveler's Wife,Desmin Borges,True,11.11111111111111
1359,The Time Traveler's Wife,Marcia DeBonis,True,11.11111111111111
1360,The Time Traveler's Wife,Peter Graham,True,11.11111111111111
1361,The Time Traveler's Wife,Kate Siegel,True,11.11111111111111
1362,The Time Traveler's Wife,Josh Stamberg,['https://en.wikipedia.org/wiki/Susan_Stamberg'],11.11111111111111
1363,The Time Traveler's Wife,Jason David,True,11.11111111111111
1364,The Time Traveler's Wife,Brian Altemus,True,11.11111111111111
1365,The Time Traveler's Wife,Shawna Hamic,True,11.11111111111111
1366,The Time Traveler's Wife,Spencer House,True,11.11111111111111
1367,The Time Traveler's Wife,Taylor Richardson,True,11.11111111111111
1368,Lost,Jorge Garcia,True,11.11111111111111
1369,Lost,Josh Holloway,True,11.11111111111111
1370,Lost,Yunjin Kim,True,11.11111111111111
1371,Lost,Evangeline Lilly,True,11.11111111111111
1372,Lost,Terry O'Quinn,True,11.11111111111111
1373,Lost,Naveen Andrews,True,11.11111111111111
1374,Lost,Matthew Fox,True,11.11111111111111
1375,Lost,Daniel Dae Kim,True,11.11111111111111
1376,Lost,Emilie de Ravin,True,11.11111111111111
1377,Lost,Michael Emerson,True,11.11111111111111
1378,Lost,Henry Ian Cusick,True,11.11111111111111
1379,Lost,Dominic Monaghan,True,11.11111111111111
1380,Lost,Harold Perrineau,True,11.11111111111111
1381,Lost,Elizabeth Mitchell,True,11.11111111111111
1382,Lost,Ken Leung,True,11.11111111111111
1383,Lost,Nestor Carbonell,"['https://en.wikipedia.org/wiki/Rafael_Palmeiro', 'https://en.wikipedia.org/wiki/Jos%C3%A9_Manuel_Cortina', 'https://en.wikipedia.org/wiki/Manuel_Puig']",11.11111111111111
1384,Lost,Maggie Grace,True,11.11111111111111
1385,Lost,Jeremy Davies,['https://en.wikipedia.org/wiki/Mel_Boring'],11.11111111111111
1386,Attack on Titan,Josh Grelle,True,5.555555555555555
1387,Attack on Titan,Yûki Kaji,True,5.555555555555555
1388,Attack on Titan,Yui Ishikawa,True,5.555555555555555
1389,Attack on Titan,Marina Inoue,True,5.555555555555555
1390,Attack on Titan,Bryce Papenbrook,"['https://en.wikipedia.org/wiki/Bob_Papenbrook', 'https://en.wikipedia.org/wiki/Debbie_Rothstein']",5.555555555555555
1391,Attack on Titan,Trina Nishimura,True,5.555555555555555
1392,Attack on Titan,Kishô Taniyama,True,5.555555555555555
1393,Attack on Titan,Hiro Shimono,True,5.555555555555555
1394,Attack on Titan,Clifford Chapin,True,5.555555555555555
1395,Attack on Titan,Mike McFarland,True,5.555555555555555
1396,Attack on Titan,Romi Park,True,5.555555555555555
1397,Attack on Titan,Jessica Calvello,True,5.555555555555555
1398,Attack on Titan,Hiroshi Kamiya,True,5.555555555555555
1399,Attack on Titan,Matthew Mercer,True,5.555555555555555
1400,Attack on Titan,Yoshimasa Hosoya,True,5.555555555555555
1401,Attack on Titan,Yû Kobayashi,True,5.555555555555555
1402,Attack on Titan,Robert McCollum,True,5.555555555555555
1403,Attack on Titan,Daisuke Ono,True,5.555555555555555
1404,Midsomer Murders,John Nettles,True,5.555555555555555
1405,Midsomer Murders,Jane Wymark,"['https://en.wikipedia.org/wiki/Olwen_Wymark', 'https://en.wikipedia.org/wiki/Patrick_Wymark']",5.555555555555555
1406,Midsomer Murders,Barry Jackson,True,5.555555555555555
1407,Midsomer Murders,Neil Dudgeon,True,5.555555555555555
1408,Midsomer Murders,Jason Hughes,True,5.555555555555555
1409,Midsomer Murders,Fiona Dolman,True,5.555555555555555
1410,Midsomer Murders,Laura Howard,True,5.555555555555555
1411,Midsomer Murders,Daniel Casey,True,5.555555555555555
1412,Midsomer Murders,Sykes,True,5.555555555555555
1413,Midsomer Murders,Kirsty Dillon,True,5.555555555555555
1414,Midsomer Murders,Nick Hendrix,True,5.555555555555555
1415,Midsomer Murders,Tamzin Malleson,True,5.555555555555555
1416,Midsomer Murders,Annette Badland,True,5.555555555555555
1417,Midsomer Murders,Gwilym Lee,True,5.555555555555555
1418,Midsomer Murders,John Hopkins,True,5.555555555555555
1419,Midsomer Murders,Manjinder Virk,True,5.555555555555555
1420,Midsomer Murders,Isabel Shaw,True,5.555555555555555
1421,Midsomer Murders,Neil Conrich,True,5.555555555555555
1422,Halo,Pablo Schreiber,['https://en.wikipedia.org/wiki/Liev_Schreiber'],16.666666666666664
1423,Halo,Shabana Azmi,"['https://en.wikipedia.org/wiki/Kaifi_Azmi', 'https://en.wikipedia.org/wiki/Shaukat_Kaifi']",16.666666666666664
1424,Halo,Natasha Culzac,True,16.666666666666664
1425,Halo,Olive Gray,"['https://en.wikipedia.org/wiki/David_Grant_(singer)', 'https://en.wikipedia.org/wiki/Carrie_Grant']",16.666666666666664
1426,Halo,Yerin Ha,True,16.666666666666664
1427,Halo,Bentley Kalu,True,16.666666666666664
1428,Halo,Kate Kennedy,True,16.666666666666664
1429,Halo,Charlie Murphy,True,16.666666666666664
1430,Halo,Danny Sapani,True,16.666666666666664
1431,Halo,Jen Taylor,True,16.666666666666664
1432,Halo,Bokeem Woodbine,True,16.666666666666664
1433,Halo,Natascha McElhone,True,16.666666666666664
1434,Halo,Ryan McParland,True,16.666666666666664
1435,Halo,Casper Knopf,True,16.666666666666664
1436,Halo,Burn Gorman,True,16.666666666666664
1437,Halo,Duncan Pow,True,16.666666666666664
1438,Halo,Hans Peterson,True,16.666666666666664
1439,Halo,Julian Bleach,True,16.666666666666664
1440,Banshee,Antony Starr,True,5.555555555555555
1441,Banshee,Ivana Milicevic,['https://en.wikipedia.org/wiki/Tomo_Mili%C4%8Devi%C4%87'],5.555555555555555
1442,Banshee,Ulrich Thomsen,True,5.555555555555555
1443,Banshee,Frankie Faison,True,5.555555555555555
1444,Banshee,Matt Servitto,True,5.555555555555555
1445,Banshee,Hoon Lee,True,5.555555555555555
1446,Banshee,Ryann Shane,True,5.555555555555555
1447,Banshee,Lili Simmons,True,5.555555555555555
1448,Banshee,Matthew Rauch,True,5.555555555555555
1449,Banshee,Rus Blackwell,True,5.555555555555555
1450,Banshee,Trieste Kelly Dunn,True,5.555555555555555
1451,Banshee,Demetrius Grosse,True,5.555555555555555
1452,Banshee,Ben Cross,True,5.555555555555555
1453,Banshee,Anthony Ruivivar,True,5.555555555555555
1454,Banshee,Tom Pelphrey,True,5.555555555555555
1455,Banshee,Afton Williamson,True,5.555555555555555
1456,Banshee,Gabriel Suttle,True,5.555555555555555
1457,Banshee,Geno Segers,True,5.555555555555555
1458,Money Heist,Úrsula Corberó,True,5.555555555555555
1459,Money Heist,Álvaro Morte,True,5.555555555555555
1460,Money Heist,Itziar Ituño,True,5.555555555555555
1461,Money Heist,Pedro Alonso,True,5.555555555555555
1462,Money Heist,Miguel Herrán,True,5.555555555555555
1463,Money Heist,Jaime Lorente,True,5.555555555555555
1464,Money Heist,Esther Acebo,True,5.555555555555555
1465,Money Heist,Darko Peric,True,5.555555555555555
1466,Money Heist,Enrique Arce,True,5.555555555555555
1467,Money Heist,Alba Flores,['https://en.wikipedia.org/wiki/Antonio_Flores'],5.555555555555555
1468,Money Heist,Fernando Soto,True,5.555555555555555
1469,Money Heist,Mario de la Rosa,True,5.555555555555555
1470,Money Heist,Hovik Keuchkerian,True,5.555555555555555
1471,Money Heist,Rodrigo de la Serna,True,5.555555555555555
1472,Money Heist,Najwa Nimri,True,5.555555555555555
1473,Money Heist,Luka Peros,True,5.555555555555555
1474,Money Heist,Fernando Cayo,True,5.555555555555555
1475,Money Heist,Rocco Narva,True,5.555555555555555
1476,Bridgerton,Nicola Coughlan,True,11.11111111111111
1477,Bridgerton,Jonathan Bailey,True,11.11111111111111
1478,Bridgerton,Ruth Gemmell,True,11.11111111111111
1479,Bridgerton,Florence Hunt,True,11.11111111111111
1480,Bridgerton,Claudia Jessie,True,11.11111111111111
1481,Bridgerton,Luke Thompson,True,11.11111111111111
1482,Bridgerton,Will Tilston,True,11.11111111111111
1483,Bridgerton,Julie Andrews,True,11.11111111111111
1484,Bridgerton,Bessie Carter,"['https://en.wikipedia.org/wiki/Jim_Carter_(actor)', 'https://en.wikipedia.org/wiki/Imelda_Staunton']",11.11111111111111
1485,Bridgerton,Polly Walker,True,11.11111111111111
1486,Bridgerton,Luke Newton,True,11.11111111111111
1487,Bridgerton,Adjoa Andoh,True,11.11111111111111
1488,Bridgerton,Joanna Bobin,True,11.11111111111111
1489,Bridgerton,Phoebe Dynevor,['https://en.wikipedia.org/wiki/Sally_Dynevor'],11.11111111111111
1490,Bridgerton,Kathryn Drysdale,True,11.11111111111111
1491,Bridgerton,Lorraine Ashbourne,True,11.11111111111111
1492,Bridgerton,Golda Rosheuvel,True,11.11111111111111
1493,Bridgerton,Jessica Madsen,True,11.11111111111111
1494,House,Hugh Laurie,['https://en.wikipedia.org/wiki/Ran_Laurie'],27.77777777777778
1495,House,Omar Epps,True,27.77777777777778
1496,House,Robert Sean Leonard,True,27.77777777777778
1497,House,Jesse Spencer,True,27.77777777777778
1498,House,Lisa Edelstein,True,27.77777777777778
1499,House,Bobbin Bergstrom,True,27.77777777777778
1500,House,Jennifer Morrison,True,27.77777777777778
1501,House,Peter Jacobson,['https://en.wikipedia.org/wiki/Walter_Jacobson'],27.77777777777778
1502,House,Olivia Wilde,"['https://en.wikipedia.org/wiki/Andrew_Cockburn', 'https://en.wikipedia.org/wiki/Leslie_Cockburn', 'https://en.wikipedia.org/wiki/Claud_Cockburn', 'https://en.wikipedia.org/wiki/Patricia_Cockburn', 'https://en.wikipedia.org/wiki/Alexander_Cockburn']",27.77777777777778
1503,House,Kal Penn,True,27.77777777777778
1504,House,Odette Annable,True,27.77777777777778
1505,House,Charlyne Yi,True,27.77777777777778
1506,House,Anne Dudek,True,27.77777777777778
1507,House,Jennifer Crystal Foley,['https://en.wikipedia.org/wiki/Billy_Crystal'],27.77777777777778
1508,House,Amber Tamblyn,['https://en.wikipedia.org/wiki/Russ_Tamblyn'],27.77777777777778
1509,House,Liz Benoit,True,27.77777777777778
1510,House,Stephanie Venditto,True,27.77777777777778
1511,House,Sela Ward,True,27.77777777777778
1512,Downton Abbey,Hugh Bonneville,True,
1513,Downton Abbey,Phyllis Logan,True,
1514,Downton Abbey,Elizabeth McGovern,True,
1515,Downton Abbey,Brendan Coyle,True,
1516,Downton Abbey,Laura Carmichael,True,
1517,Downton Abbey,Jim Carter,True,
1518,Downton Abbey,Michelle Dockery,True,
1519,Downton Abbey,Joanne Froggatt,True,
1520,Downton Abbey,Robert James-Collier,True,
1521,Downton Abbey,Sophie McShera,True,
1522,Downton Abbey,Lesley Nicol,True,
1523,Downton Abbey,Maggie Smith,True,
1524,Downton Abbey,Penelope Wilton,True,
1525,Downton Abbey,Kevin Doyle,True,
1526,Downton Abbey,Allen Leech,True,
1527,Downton Abbey,David Robb,True,
1528,Downton Abbey,Siobhan Finneran,True,
1529,Downton Abbey,Dan Stevens,True,
1530,It's Always Sunny in Philadelphia,Charlie Day,True,16.666666666666664
1531,It's Always Sunny in Philadelphia,Glenn Howerton,True,16.666666666666664
1532,It's Always Sunny in Philadelphia,Rob McElhenney,['https://en.wikipedia.org/wiki/Marcus_McElhenney'],16.666666666666664
1533,It's Always Sunny in Philadelphia,Kaitlin Olson,True,16.666666666666664
1534,It's Always Sunny in Philadelphia,Danny DeVito,True,16.666666666666664
1535,It's Always Sunny in Philadelphia,Mary Elizabeth Ellis,True,16.666666666666664
1536,It's Always Sunny in Philadelphia,David Hornsby,"['https://en.wikipedia.org/wiki/Bruce_Hornsby', 'https://en.wikipedia.org/wiki/Zooey_Deschanel']",16.666666666666664
1537,It's Always Sunny in Philadelphia,Artemis Pebdani,True,16.666666666666664
1538,It's Always Sunny in Philadelphia,Lynne Marie Stewart,True,16.666666666666664
1539,It's Always Sunny in Philadelphia,Sandy Martin,True,16.666666666666664
1540,It's Always Sunny in Philadelphia,David Zdunich,True,16.666666666666664
1541,It's Always Sunny in Philadelphia,Lance Barber,True,16.666666666666664
1542,It's Always Sunny in Philadelphia,Andrew Friedman,True,16.666666666666664
1543,It's Always Sunny in Philadelphia,Gregory Scott Cummins,True,16.666666666666664
1544,It's Always Sunny in Philadelphia,Jimmi Simpson,True,16.666666666666664
1545,It's Always Sunny in Philadelphia,Nate Mooney,True,16.666666666666664
1546,It's Always Sunny in Philadelphia,Michael Naughton,True,16.666666666666664
1547,It's Always Sunny in Philadelphia,Catherine Reitman,['https://en.wikipedia.org/wiki/Ivan_Reitman'],16.666666666666664
1548,Bones,Emily Deschanel,"['https://en.wikipedia.org/wiki/Caleb_Deschanel', 'https://en.wikipedia.org/wiki/Mary_Jo_Deschanel']",16.666666666666664
1549,Bones,David Boreanaz,['https://en.wikipedia.org/wiki/Dave_Roberts_(broadcaster)'],16.666666666666664
1550,Bones,Michaela Conlin,True,16.666666666666664
1551,Bones,T.J. Thyne,True,16.666666666666664
1552,Bones,Tamara Taylor,True,16.666666666666664
1553,Bones,John Francis Daley,True,16.666666666666664
1554,Bones,Eric Millegan,True,16.666666666666664
1555,Bones,John Boyd,True,16.666666666666664
1556,Bones,Patricia Belcher,True,16.666666666666664
1557,Bones,Michael Grant Terry,True,16.666666666666664
1558,Bones,Eugene Byrd,True,16.666666666666664
1559,Bones,Carla Gallo,True,16.666666666666664
1560,Bones,Pej Vahdat,True,16.666666666666664
1561,Bones,Sunnie Pelant,True,16.666666666666664
1562,Bones,Ryan O'Neal,['https://en.wikipedia.org/wiki/Charles_O%27Neal'],16.666666666666664
1563,Bones,Jonathan Adams,True,16.666666666666664
1564,Bones,Joel David Moore,True,16.666666666666664
1565,Bones,Susanne Allan Hartman,True,16.666666666666664
1566,What We Do in the Shadows,Kayvan Novak,True,11.11111111111111
1567,What We Do in the Shadows,Matt Berry,True,11.11111111111111
1568,What We Do in the Shadows,Harvey Guillén,True,11.11111111111111
1569,What We Do in the Shadows,Mark Proksch,True,11.11111111111111
1570,What We Do in the Shadows,Natasia Demetriou,['https://en.wikipedia.org/wiki/Jamie_Demetriou'],11.11111111111111
1571,What We Do in the Shadows,Kristen Schaal,True,11.11111111111111
1572,What We Do in the Shadows,Doug Jones,True,11.11111111111111
1573,What We Do in the Shadows,Anthony Atamanuik,True,11.11111111111111
1574,What We Do in the Shadows,Anoop Desai,True,11.11111111111111
1575,What We Do in the Shadows,Veronika Slowikowska,True,11.11111111111111
1576,What We Do in the Shadows,Jake McDorman,True,11.11111111111111
1577,What We Do in the Shadows,Beanie Feldstein,['https://en.wikipedia.org/wiki/Jonah_Hill'],11.11111111111111
1578,What We Do in the Shadows,Gloria Laino,True,11.11111111111111
1579,What We Do in the Shadows,Karly Bon,True,11.11111111111111
1580,What We Do in the Shadows,Kae Kae Lee,True,11.11111111111111
1581,What We Do in the Shadows,Indiana Mehta,True,11.11111111111111
1582,What We Do in the Shadows,Taika Waititi,True,11.11111111111111
1583,What We Do in the Shadows,Gavin Fox,True,11.11111111111111
1584,Evil,Katja Herbers,True,5.555555555555555
1585,Evil,Mike Colter,['https://en.wikipedia.org/wiki/Viola_Davis'],5.555555555555555
1586,Evil,Aasif Mandvi,True,5.555555555555555
1587,Evil,Michael Emerson,True,5.555555555555555
1588,Evil,Maddy Crocco,True,5.555555555555555
1589,Evil,Brooklyn Shuck,True,5.555555555555555
1590,Evil,Skylar Gray,True,5.555555555555555
1591,Evil,Dalya Knapp,True,5.555555555555555
1592,Evil,Christine Lahti,True,5.555555555555555
1593,Evil,Marti Matulis,True,5.555555555555555
1594,Evil,Kurt Fuller,True,5.555555555555555
1595,Evil,Boris McGiver,True,5.555555555555555
1596,Evil,Andrea Martin,True,5.555555555555555
1597,Evil,Patrick Brammall,True,5.555555555555555
1598,Evil,Peter Scolari,True,5.555555555555555
1599,Evil,Sohina Sidhu,True,5.555555555555555
1600,Evil,Ashley Edner,True,5.555555555555555
1601,Evil,Kristen Connolly,True,5.555555555555555
1602,Money Heist: Korea - Joint Economic Area,Lee Si-woo,True,
1603,Money Heist: Korea - Joint Economic Area,Eugene Ko,True,
1604,Money Heist: Korea - Joint Economic Area,Yunjin Kim,True,
1605,Money Heist: Korea - Joint Economic Area,Jeon Jong-seo,True,
1606,Money Heist: Korea - Joint Economic Area,Park Hae-soo,True,
1607,Money Heist: Korea - Joint Economic Area,Kim Ji-hoon,True,
1608,Money Heist: Korea - Joint Economic Area,Yoo Ji-tae,True,
1609,Money Heist: Korea - Joint Economic Area,Hyun-Woo Lee,True,
1610,Money Heist: Korea - Joint Economic Area,Yoon-ju Jang,True,
1611,Money Heist: Korea - Joint Economic Area,Joo-Bin Lee,True,
1612,Money Heist: Korea - Joint Economic Area,Hao Feng,True,
1613,Money Heist: Korea - Joint Economic Area,Jonathan Tanigaki,True,
1614,Money Heist: Korea - Joint Economic Area,Nicole Fong,True,
1615,Money Heist: Korea - Joint Economic Area,Harrison Xu,True,
1616,Money Heist: Korea - Joint Economic Area,Won-jong Lee,True,
1617,Money Heist: Korea - Joint Economic Area,Ji-Hoon Kim,True,
1618,Money Heist: Korea - Joint Economic Area,Becca Q. Co,True,
1619,Money Heist: Korea - Joint Economic Area,Kyu-Ho Lee,True,
1620,"Bastard!! Heavy Metal, Dark Fantasy",Kyle McCarley,True,
1621,"Bastard!! Heavy Metal, Dark Fantasy",Erin Yvette,True,
1622,"Bastard!! Heavy Metal, Dark Fantasy",D.C. Douglas,True,
1623,"Bastard!! Heavy Metal, Dark Fantasy",Yoshitsugu Matsuoka,True,
1624,"Bastard!! Heavy Metal, Dark Fantasy",Kanae Itô,True,
1625,"Bastard!! Heavy Metal, Dark Fantasy",Yôko Hikasa,True,
1626,"Bastard!! Heavy Metal, Dark Fantasy",Nao Tôyama,True,
1627,"Bastard!! Heavy Metal, Dark Fantasy",Kayleigh McKee,True,
1628,"Bastard!! Heavy Metal, Dark Fantasy",Tomokazu Sugita,True,
1629,"Bastard!! Heavy Metal, Dark Fantasy",Hisashi Izumi,True,
1630,"Bastard!! Heavy Metal, Dark Fantasy",Ari Ozawa,True,
1631,"Bastard!! Heavy Metal, Dark Fantasy",Takehito Koyasu,True,
1632,"Bastard!! Heavy Metal, Dark Fantasy",Kenshô Ono,True,
1633,"Bastard!! Heavy Metal, Dark Fantasy",Bill Butts,True,
1634,"Bastard!! Heavy Metal, Dark Fantasy",Wendee Lee,True,
1635,"Bastard!! Heavy Metal, Dark Fantasy",Kishô Taniyama,True,
1636,"Bastard!! Heavy Metal, Dark Fantasy",Tomori Kusunoki,True,
1637,"Bastard!! Heavy Metal, Dark Fantasy",Hiroki Yasumoto,True,
1638,House of the Dragon,Paddy Considine,True,5.555555555555555
1639,House of the Dragon,Olivia Cooke,True,5.555555555555555
1640,House of the Dragon,Emma D'Arcy,True,5.555555555555555
1641,House of the Dragon,Matt Smith,True,5.555555555555555
1642,House of the Dragon,Steve Toussaint,True,5.555555555555555
1643,House of the Dragon,Eve Best,True,5.555555555555555
1644,House of the Dragon,Rhys Ifans,['https://en.wikipedia.org/wiki/Ll%C5%B7r_Ifans'],5.555555555555555
1645,House of the Dragon,Sonoya Mizuno,True,5.555555555555555
1646,House of the Dragon,Fabien Frankel,True,5.555555555555555
1647,House of the Dragon,Milly Alcock,True,5.555555555555555
1648,House of the Dragon,Emily Carey,True,5.555555555555555
1649,House of the Dragon,Ryan Corr,True,5.555555555555555
1650,House of the Dragon,Jefferson Hall,True,5.555555555555555
1651,House of the Dragon,David Horovitch,True,5.555555555555555
1652,House of the Dragon,Graham McTavish,True,5.555555555555555
1653,House of the Dragon,Matthew Needham,True,5.555555555555555
1654,House of the Dragon,Bill Paterson,True,5.555555555555555
1655,House of the Dragon,Gavin Spokes,True,5.555555555555555
1656,Irma Vep,Vincent Macaigne,True,16.666666666666664
1657,Irma Vep,Alicia Vikander,True,16.666666666666664
1658,Irma Vep,Nora Hamzawi,True,16.666666666666664
1659,Irma Vep,Hippolyte Girardot,True,16.666666666666664
1660,Irma Vep,Devon Ross,True,16.666666666666664
1661,Irma Vep,Lars Eidinger,True,16.666666666666664
1662,Irma Vep,Jeanne Balibar,"['https://en.wikipedia.org/wiki/%C3%89tienne_Balibar', 'https://en.wikipedia.org/wiki/Fran%C3%A7oise_Balibar']",16.666666666666664
1663,Irma Vep,Vincent Lacoste,True,16.666666666666664
1664,Irma Vep,Antoine Reinartz,True,16.666666666666664
1665,Irma Vep,Maiya Sinclair,True,16.666666666666664
1666,Irma Vep,Alex Descas,True,16.666666666666664
1667,Irma Vep,Byron Bowers,True,16.666666666666664
1668,Irma Vep,Dominique Reymond,True,16.666666666666664
1669,Irma Vep,Tom Sturridge,"['https://en.wikipedia.org/wiki/Charles_Sturridge', 'https://en.wikipedia.org/wiki/Phoebe_Nicholls']",16.666666666666664
1670,Irma Vep,Pascal Greggory,True,16.666666666666664
1671,Irma Vep,Angelin Preljocaj,True,16.666666666666664
1672,Irma Vep,Adria Arjona,['https://en.wikipedia.org/wiki/Ricardo_Arjona'],16.666666666666664
1673,Irma Vep,Fala Chen,True,16.666666666666664
1674,Brooklyn Nine-Nine,Andy Samberg,"['https://en.wikipedia.org/wiki/Alfred_J._Marrow', 'https://en.wikipedia.org/wiki/Tammy_Baldwin']",16.666666666666664
1675,Brooklyn Nine-Nine,Stephanie Beatriz,True,16.666666666666664
1676,Brooklyn Nine-Nine,Terry Crews,True,16.666666666666664
1677,Brooklyn Nine-Nine,Melissa Fumero,True,16.666666666666664
1678,Brooklyn Nine-Nine,Joe Lo Truglio,True,16.666666666666664
1679,Brooklyn Nine-Nine,Andre Braugher,True,16.666666666666664
1680,Brooklyn Nine-Nine,Dirk Blocker,['https://en.wikipedia.org/wiki/Dan_Blocker'],16.666666666666664
1681,Brooklyn Nine-Nine,Joel McKinnon Miller,True,16.666666666666664
1682,Brooklyn Nine-Nine,Chelsea Peretti,True,16.666666666666664
1683,Brooklyn Nine-Nine,Marc Evan Jackson,True,16.666666666666664
1684,Brooklyn Nine-Nine,Kyra Sedgwick,True,16.666666666666664
1685,Brooklyn Nine-Nine,Jason Mantzoukas,True,16.666666666666664
1686,Brooklyn Nine-Nine,Craig Robinson,True,16.666666666666664
1687,Brooklyn Nine-Nine,Dean Winters,['https://en.wikipedia.org/wiki/Scott_William_Winters'],16.666666666666664
1688,Brooklyn Nine-Nine,Kyle Bornheimer,True,16.666666666666664
1689,Brooklyn Nine-Nine,Winston Story,True,16.666666666666664
1690,Brooklyn Nine-Nine,Nick Cannon,True,16.666666666666664
1691,Brooklyn Nine-Nine,Kevin Dorff,True,16.666666666666664
1692,Rick and Morty,Justin Roiland,True,5.555555555555555
1693,Rick and Morty,Chris Parnell,True,5.555555555555555
1694,Rick and Morty,Spencer Grammer,['https://en.wikipedia.org/wiki/Kelsey_Grammer'],5.555555555555555
1695,Rick and Morty,Sarah Chalke,True,5.555555555555555
1696,Rick and Morty,Kari Wahlgren,True,5.555555555555555
1697,Rick and Morty,Dan Harmon,True,5.555555555555555
1698,Rick and Morty,Maurice LaMarche,True,5.555555555555555
1699,Rick and Morty,Tom Kenny,True,5.555555555555555
1700,Rick and Morty,Brandon Johnson,True,5.555555555555555
1701,Rick and Morty,Ryan Ridley,True,5.555555555555555
1702,Rick and Morty,Nolan North,True,5.555555555555555
1703,Rick and Morty,Cassie Steele,True,5.555555555555555
1704,Rick and Morty,Phil Hendrie,True,5.555555555555555
1705,Rick and Morty,Echo Kellum,True,5.555555555555555
1706,Rick and Morty,Keith David,True,5.555555555555555
1707,Rick and Morty,Rob Schrab,True,5.555555555555555
1708,Rick and Morty,Rob Paulsen,True,5.555555555555555
1709,Rick and Morty,Tara Strong,True,5.555555555555555
1710,The Vampire Diaries,Nina Dobrev,True,5.555555555555555
1711,The Vampire Diaries,Paul Wesley,True,5.555555555555555
1712,The Vampire Diaries,Ian Somerhalder,True,5.555555555555555
