,id,rank,title,worldwideLifetimeGross,domesticLifetimeGross,domestic,foreignLifetimeGross,foreign,year,cast,nepos,pct_nepo
2634,tt0974015,147,Justice League,"$657,926,987","$229,024,295",34.8%,"$428,902,692",65.2%,2017,Sergi Constance,False,11.11111111111111
2635,tt2245084,148,Big Hero 6,"$657,869,686","$222,527,828",33.8%,"$435,341,858",66.2%,2014,Ryan Potter,False,27.77777777777778
2636,tt2245084,148,Big Hero 6,"$657,869,686","$222,527,828",33.8%,"$435,341,858",66.2%,2014,Scott Adsit,False,27.77777777777778
2637,tt2245084,148,Big Hero 6,"$657,869,686","$222,527,828",33.8%,"$435,341,858",66.2%,2014,Jamie Chung,False,27.77777777777778
2638,tt2245084,148,Big Hero 6,"$657,869,686","$222,527,828",33.8%,"$435,341,858",66.2%,2014,T.J. Miller,False,27.77777777777778
2639,tt2245084,148,Big Hero 6,"$657,869,686","$222,527,828",33.8%,"$435,341,858",66.2%,2014,Daniel Henney,False,27.77777777777778
2640,tt2245084,148,Big Hero 6,"$657,869,686","$222,527,828",33.8%,"$435,341,858",66.2%,2014,Damon Wayans Jr.,['https://en.wikipedia.org/wiki/Damon_Wayans'],27.77777777777778
2641,tt2245084,148,Big Hero 6,"$657,869,686","$222,527,828",33.8%,"$435,341,858",66.2%,2014,Genesis Rodriguez,False,27.77777777777778
2642,tt2245084,148,Big Hero 6,"$657,869,686","$222,527,828",33.8%,"$435,341,858",66.2%,2014,James Cromwell,"['https://en.wikipedia.org/wiki/John_Cromwell_(director)', 'https://en.wikipedia.org/wiki/Kay_Johnson']",27.77777777777778
2643,tt2245084,148,Big Hero 6,"$657,869,686","$222,527,828",33.8%,"$435,341,858",66.2%,2014,Alan Tudyk,False,27.77777777777778
2644,tt2245084,148,Big Hero 6,"$657,869,686","$222,527,828",33.8%,"$435,341,858",66.2%,2014,Maya Rudolph,"['https://en.wikipedia.org/wiki/Richard_Rudolph', 'https://en.wikipedia.org/wiki/Minnie_Riperton']",27.77777777777778
2645,tt2245084,148,Big Hero 6,"$657,869,686","$222,527,828",33.8%,"$435,341,858",66.2%,2014,Abraham Benrubi,False,27.77777777777778
2646,tt2245084,148,Big Hero 6,"$657,869,686","$222,527,828",33.8%,"$435,341,858",66.2%,2014,Katie Lowes,False,27.77777777777778
2647,tt2245084,148,Big Hero 6,"$657,869,686","$222,527,828",33.8%,"$435,341,858",66.2%,2014,Billy Bush,['https://en.wikipedia.org/wiki/Jonathan_Bush'],27.77777777777778
2648,tt2245084,148,Big Hero 6,"$657,869,686","$222,527,828",33.8%,"$435,341,858",66.2%,2014,Daniel Gerson,False,27.77777777777778
2649,tt2245084,148,Big Hero 6,"$657,869,686","$222,527,828",33.8%,"$435,341,858",66.2%,2014,Paul Briggs,False,27.77777777777778
2650,tt2245084,148,Big Hero 6,"$657,869,686","$222,527,828",33.8%,"$435,341,858",66.2%,2014,Charlotte Gulezian,False,27.77777777777778
2651,tt2245084,148,Big Hero 6,"$657,869,686","$222,527,828",33.8%,"$435,341,858",66.2%,2014,David Shaughnessy,"['https://en.wikipedia.org/wiki/Alfred_Shaughnessy', 'https://en.wikipedia.org/wiki/Jean_Lodge']",27.77777777777778
2652,tt2245084,148,Big Hero 6,"$657,869,686","$222,527,828",33.8%,"$435,341,858",66.2%,2014,Kirk Baily,False,27.77777777777778
2653,tt4123430,149,Fantastic Beasts: The Crimes of Grindelwald,"$654,855,901","$159,555,901",24.4%,"$495,300,000",75.6%,2018,Eddie Redmayne,False,22.22222222222222
2654,tt4123430,149,Fantastic Beasts: The Crimes of Grindelwald,"$654,855,901","$159,555,901",24.4%,"$495,300,000",75.6%,2018,Katherine Waterston,['https://en.wikipedia.org/wiki/Sam_Waterston'],22.22222222222222
2655,tt4123430,149,Fantastic Beasts: The Crimes of Grindelwald,"$654,855,901","$159,555,901",24.4%,"$495,300,000",75.6%,2018,Dan Fogler,False,22.22222222222222
2656,tt4123430,149,Fantastic Beasts: The Crimes of Grindelwald,"$654,855,901","$159,555,901",24.4%,"$495,300,000",75.6%,2018,Johnny Depp,False,22.22222222222222
2657,tt4123430,149,Fantastic Beasts: The Crimes of Grindelwald,"$654,855,901","$159,555,901",24.4%,"$495,300,000",75.6%,2018,Kevin Guthrie,False,22.22222222222222
2658,tt4123430,149,Fantastic Beasts: The Crimes of Grindelwald,"$654,855,901","$159,555,901",24.4%,"$495,300,000",75.6%,2018,Carmen Ejogo,['https://en.wikipedia.org/wiki/Charles_Ejogo'],22.22222222222222
2659,tt4123430,149,Fantastic Beasts: The Crimes of Grindelwald,"$654,855,901","$159,555,901",24.4%,"$495,300,000",75.6%,2018,Wolf Roth,False,22.22222222222222
2660,tt4123430,149,Fantastic Beasts: The Crimes of Grindelwald,"$654,855,901","$159,555,901",24.4%,"$495,300,000",75.6%,2018,Zoë Kravitz,"['https://en.wikipedia.org/wiki/Lenny_Kravitz', 'https://en.wikipedia.org/wiki/Lisa_Bonet']",22.22222222222222
2661,tt4123430,149,Fantastic Beasts: The Crimes of Grindelwald,"$654,855,901","$159,555,901",24.4%,"$495,300,000",75.6%,2018,Callum Turner,False,22.22222222222222
2662,tt4123430,149,Fantastic Beasts: The Crimes of Grindelwald,"$654,855,901","$159,555,901",24.4%,"$495,300,000",75.6%,2018,Derek Riddell,['https://en.wikipedia.org/wiki/Ian_Riddell'],22.22222222222222
2663,tt4123430,149,Fantastic Beasts: The Crimes of Grindelwald,"$654,855,901","$159,555,901",24.4%,"$495,300,000",75.6%,2018,Cornell John,False,22.22222222222222
2664,tt4123430,149,Fantastic Beasts: The Crimes of Grindelwald,"$654,855,901","$159,555,901",24.4%,"$495,300,000",75.6%,2018,Ezra Miller,False,22.22222222222222
2665,tt4123430,149,Fantastic Beasts: The Crimes of Grindelwald,"$654,855,901","$159,555,901",24.4%,"$495,300,000",75.6%,2018,Ingvar Sigurdsson,False,22.22222222222222
2666,tt4123430,149,Fantastic Beasts: The Crimes of Grindelwald,"$654,855,901","$159,555,901",24.4%,"$495,300,000",75.6%,2018,Poppy Corby-Tuech,False,22.22222222222222
2667,tt4123430,149,Fantastic Beasts: The Crimes of Grindelwald,"$654,855,901","$159,555,901",24.4%,"$495,300,000",75.6%,2018,Andrew Turner,False,22.22222222222222
2668,tt4123430,149,Fantastic Beasts: The Crimes of Grindelwald,"$654,855,901","$159,555,901",24.4%,"$495,300,000",75.6%,2018,Maja Bloom,False,22.22222222222222
2669,tt4123430,149,Fantastic Beasts: The Crimes of Grindelwald,"$654,855,901","$159,555,901",24.4%,"$495,300,000",75.6%,2018,Simon Meacock,False,22.22222222222222
2670,tt4123430,149,Fantastic Beasts: The Crimes of Grindelwald,"$654,855,901","$159,555,901",24.4%,"$495,300,000",75.6%,2018,David Sakurai,False,22.22222222222222
2671,tt0325980,150,Pirates of the Caribbean: The Curse of the Black Pearl,"$654,264,015","$305,413,918",46.7%,"$348,850,097",53.3%,2003,Johnny Depp,False,11.11111111111111
2672,tt0325980,150,Pirates of the Caribbean: The Curse of the Black Pearl,"$654,264,015","$305,413,918",46.7%,"$348,850,097",53.3%,2003,Geoffrey Rush,False,11.11111111111111
2673,tt0325980,150,Pirates of the Caribbean: The Curse of the Black Pearl,"$654,264,015","$305,413,918",46.7%,"$348,850,097",53.3%,2003,Orlando Bloom,False,11.11111111111111
2674,tt0325980,150,Pirates of the Caribbean: The Curse of the Black Pearl,"$654,264,015","$305,413,918",46.7%,"$348,850,097",53.3%,2003,Keira Knightley,"['https://en.wikipedia.org/wiki/Will_Knightley', 'https://en.wikipedia.org/wiki/Sharman_Macdonald']",11.11111111111111
2675,tt0325980,150,Pirates of the Caribbean: The Curse of the Black Pearl,"$654,264,015","$305,413,918",46.7%,"$348,850,097",53.3%,2003,Jack Davenport,"['https://en.wikipedia.org/wiki/Nigel_Davenport', 'https://en.wikipedia.org/wiki/Maria_Aitken']",11.11111111111111
2676,tt0325980,150,Pirates of the Caribbean: The Curse of the Black Pearl,"$654,264,015","$305,413,918",46.7%,"$348,850,097",53.3%,2003,Jonathan Pryce,False,11.11111111111111
2677,tt0325980,150,Pirates of the Caribbean: The Curse of the Black Pearl,"$654,264,015","$305,413,918",46.7%,"$348,850,097",53.3%,2003,Lee Arenberg,False,11.11111111111111
2678,tt0325980,150,Pirates of the Caribbean: The Curse of the Black Pearl,"$654,264,015","$305,413,918",46.7%,"$348,850,097",53.3%,2003,Mackenzie Crook,False,11.11111111111111
2679,tt0325980,150,Pirates of the Caribbean: The Curse of the Black Pearl,"$654,264,015","$305,413,918",46.7%,"$348,850,097",53.3%,2003,Damian O'Hare,False,11.11111111111111
2680,tt0325980,150,Pirates of the Caribbean: The Curse of the Black Pearl,"$654,264,015","$305,413,918",46.7%,"$348,850,097",53.3%,2003,Giles New,False,11.11111111111111
2681,tt0325980,150,Pirates of the Caribbean: The Curse of the Black Pearl,"$654,264,015","$305,413,918",46.7%,"$348,850,097",53.3%,2003,Angus Barnett,False,11.11111111111111
2682,tt0325980,150,Pirates of the Caribbean: The Curse of the Black Pearl,"$654,264,015","$305,413,918",46.7%,"$348,850,097",53.3%,2003,David Bailie,False,11.11111111111111
2683,tt0325980,150,Pirates of the Caribbean: The Curse of the Black Pearl,"$654,264,015","$305,413,918",46.7%,"$348,850,097",53.3%,2003,Michael Berry Jr.,False,11.11111111111111
2684,tt0325980,150,Pirates of the Caribbean: The Curse of the Black Pearl,"$654,264,015","$305,413,918",46.7%,"$348,850,097",53.3%,2003,Isaac C. Singleton Jr.,False,11.11111111111111
2685,tt0325980,150,Pirates of the Caribbean: The Curse of the Black Pearl,"$654,264,015","$305,413,918",46.7%,"$348,850,097",53.3%,2003,Kevin McNally,False,11.11111111111111
2686,tt0325980,150,Pirates of the Caribbean: The Curse of the Black Pearl,"$654,264,015","$305,413,918",46.7%,"$348,850,097",53.3%,2003,Treva Etienne,False,11.11111111111111
2687,tt0325980,150,Pirates of the Caribbean: The Curse of the Black Pearl,"$654,264,015","$305,413,918",46.7%,"$348,850,097",53.3%,2003,Zoe Saldana,False,11.11111111111111
2688,tt0325980,150,Pirates of the Caribbean: The Curse of the Black Pearl,"$654,264,015","$305,413,918",46.7%,"$348,850,097",53.3%,2003,Guy Siner,False,11.11111111111111
2689,tt0121765,151,Star Wars: Episode II - Attack of the Clones,"$653,779,970","$310,676,740",47.5%,"$343,103,230",52.5%,2002,Hayden Christensen,"['https://en.wikipedia.org/wiki/Tove_Christensen', 'https://en.wikipedia.org/wiki/Erik_Christensen']",22.22222222222222
2690,tt0121765,151,Star Wars: Episode II - Attack of the Clones,"$653,779,970","$310,676,740",47.5%,"$343,103,230",52.5%,2002,Natalie Portman,False,22.22222222222222
2691,tt0121765,151,Star Wars: Episode II - Attack of the Clones,"$653,779,970","$310,676,740",47.5%,"$343,103,230",52.5%,2002,Ewan McGregor,False,22.22222222222222
2692,tt0121765,151,Star Wars: Episode II - Attack of the Clones,"$653,779,970","$310,676,740",47.5%,"$343,103,230",52.5%,2002,Christopher Lee,['https://en.wikipedia.org/wiki/Marie_Carandini'],22.22222222222222
2693,tt0121765,151,Star Wars: Episode II - Attack of the Clones,"$653,779,970","$310,676,740",47.5%,"$343,103,230",52.5%,2002,Samuel L. Jackson,False,22.22222222222222
2694,tt0121765,151,Star Wars: Episode II - Attack of the Clones,"$653,779,970","$310,676,740",47.5%,"$343,103,230",52.5%,2002,Frank Oz,False,22.22222222222222
2695,tt0121765,151,Star Wars: Episode II - Attack of the Clones,"$653,779,970","$310,676,740",47.5%,"$343,103,230",52.5%,2002,Ian McDiarmid,False,22.22222222222222
2696,tt0121765,151,Star Wars: Episode II - Attack of the Clones,"$653,779,970","$310,676,740",47.5%,"$343,103,230",52.5%,2002,Pernilla August,False,22.22222222222222
2697,tt0121765,151,Star Wars: Episode II - Attack of the Clones,"$653,779,970","$310,676,740",47.5%,"$343,103,230",52.5%,2002,Temuera Morrison,"['https://en.wikipedia.org/wiki/Atareta_Maxwell', 'https://en.wikipedia.org/wiki/Michael_Ashton']",22.22222222222222
2698,tt0121765,151,Star Wars: Episode II - Attack of the Clones,"$653,779,970","$310,676,740",47.5%,"$343,103,230",52.5%,2002,Jimmy Smits,False,22.22222222222222
2699,tt0121765,151,Star Wars: Episode II - Attack of the Clones,"$653,779,970","$310,676,740",47.5%,"$343,103,230",52.5%,2002,Jack Thompson,False,22.22222222222222
2700,tt0121765,151,Star Wars: Episode II - Attack of the Clones,"$653,779,970","$310,676,740",47.5%,"$343,103,230",52.5%,2002,Leeanna Walsman,False,22.22222222222222
2701,tt0121765,151,Star Wars: Episode II - Attack of the Clones,"$653,779,970","$310,676,740",47.5%,"$343,103,230",52.5%,2002,Ahmed Best,False,22.22222222222222
2702,tt0121765,151,Star Wars: Episode II - Attack of the Clones,"$653,779,970","$310,676,740",47.5%,"$343,103,230",52.5%,2002,Rose Byrne,False,22.22222222222222
2703,tt0121765,151,Star Wars: Episode II - Attack of the Clones,"$653,779,970","$310,676,740",47.5%,"$343,103,230",52.5%,2002,Oliver Ford Davies,False,22.22222222222222
2704,tt0121765,151,Star Wars: Episode II - Attack of the Clones,"$653,779,970","$310,676,740",47.5%,"$343,103,230",52.5%,2002,Ronald Falk,False,22.22222222222222
2705,tt0121765,151,Star Wars: Episode II - Attack of the Clones,"$653,779,970","$310,676,740",47.5%,"$343,103,230",52.5%,2002,Jay Laga'aia,False,22.22222222222222
2706,tt0121765,151,Star Wars: Episode II - Attack of the Clones,"$653,779,970","$310,676,740",47.5%,"$343,103,230",52.5%,2002,Andy Secombe,['https://en.wikipedia.org/wiki/Harry_Secombe'],22.22222222222222
2707,tt1951266,152,The Hunger Games: Mockingjay - Part 2,"$653,428,261","$281,723,902",43.1%,"$371,704,359",56.9%,2015,Jennifer Lawrence,False,38.88888888888889
2708,tt1951266,152,The Hunger Games: Mockingjay - Part 2,"$653,428,261","$281,723,902",43.1%,"$371,704,359",56.9%,2015,Josh Hutcherson,False,38.88888888888889
2709,tt1951266,152,The Hunger Games: Mockingjay - Part 2,"$653,428,261","$281,723,902",43.1%,"$371,704,359",56.9%,2015,Liam Hemsworth,"['https://en.wikipedia.org/wiki/Luke_Hemsworth', 'https://en.wikipedia.org/wiki/Chris_Hemsworth', 'https://en.wikipedia.org/wiki/Joanne_van_Os']",38.88888888888889
2710,tt1951266,152,The Hunger Games: Mockingjay - Part 2,"$653,428,261","$281,723,902",43.1%,"$371,704,359",56.9%,2015,Woody Harrelson,['https://en.wikipedia.org/wiki/Charles_Harrelson'],38.88888888888889
2711,tt1951266,152,The Hunger Games: Mockingjay - Part 2,"$653,428,261","$281,723,902",43.1%,"$371,704,359",56.9%,2015,Donald Sutherland,False,38.88888888888889
2712,tt1951266,152,The Hunger Games: Mockingjay - Part 2,"$653,428,261","$281,723,902",43.1%,"$371,704,359",56.9%,2015,Philip Seymour Hoffman,['https://en.wikipedia.org/wiki/Gordy_Hoffman'],38.88888888888889
2713,tt1951266,152,The Hunger Games: Mockingjay - Part 2,"$653,428,261","$281,723,902",43.1%,"$371,704,359",56.9%,2015,Julianne Moore,['https://en.wikipedia.org/wiki/Peter_Moore_Smith'],38.88888888888889
2714,tt1951266,152,The Hunger Games: Mockingjay - Part 2,"$653,428,261","$281,723,902",43.1%,"$371,704,359",56.9%,2015,Willow Shields,False,38.88888888888889
2715,tt1951266,152,The Hunger Games: Mockingjay - Part 2,"$653,428,261","$281,723,902",43.1%,"$371,704,359",56.9%,2015,Sam Claflin,False,38.88888888888889
2716,tt1951266,152,The Hunger Games: Mockingjay - Part 2,"$653,428,261","$281,723,902",43.1%,"$371,704,359",56.9%,2015,Elizabeth Banks,False,38.88888888888889
2717,tt1951266,152,The Hunger Games: Mockingjay - Part 2,"$653,428,261","$281,723,902",43.1%,"$371,704,359",56.9%,2015,Mahershala Ali,False,38.88888888888889
2718,tt1951266,152,The Hunger Games: Mockingjay - Part 2,"$653,428,261","$281,723,902",43.1%,"$371,704,359",56.9%,2015,Jena Malone,False,38.88888888888889
2719,tt1951266,152,The Hunger Games: Mockingjay - Part 2,"$653,428,261","$281,723,902",43.1%,"$371,704,359",56.9%,2015,Jeffrey Wright,False,38.88888888888889
2720,tt1951266,152,The Hunger Games: Mockingjay - Part 2,"$653,428,261","$281,723,902",43.1%,"$371,704,359",56.9%,2015,Paula Malcomson,False,38.88888888888889
2721,tt1951266,152,The Hunger Games: Mockingjay - Part 2,"$653,428,261","$281,723,902",43.1%,"$371,704,359",56.9%,2015,Stanley Tucci,['https://en.wikipedia.org/wiki/Christine_Tucci'],38.88888888888889
2722,tt1951266,152,The Hunger Games: Mockingjay - Part 2,"$653,428,261","$281,723,902",43.1%,"$371,704,359",56.9%,2015,Natalie Dormer,False,38.88888888888889
2723,tt1951266,152,The Hunger Games: Mockingjay - Part 2,"$653,428,261","$281,723,902",43.1%,"$371,704,359",56.9%,2015,Evan Ross,"['https://en.wikipedia.org/wiki/Arne_N%C3%A6ss_Jr.', 'https://en.wikipedia.org/wiki/Diana_Ross']",38.88888888888889
2724,tt1951266,152,The Hunger Games: Mockingjay - Part 2,"$653,428,261","$281,723,902",43.1%,"$371,704,359",56.9%,2015,Elden Henson,['https://en.wikipedia.org/wiki/Ellington_Ratliff'],38.88888888888889
2725,tt1981115,153,Thor: The Dark World,"$644,783,140","$206,362,140",32%,"$438,421,000",68%,2013,Chris Hemsworth,"['https://en.wikipedia.org/wiki/Luke_Hemsworth', 'https://en.wikipedia.org/wiki/Liam_Hemsworth', 'https://en.wikipedia.org/wiki/Joanne_van_Os']",5.555555555555555
2726,tt1981115,153,Thor: The Dark World,"$644,783,140","$206,362,140",32%,"$438,421,000",68%,2013,Natalie Portman,False,5.555555555555555
2727,tt1981115,153,Thor: The Dark World,"$644,783,140","$206,362,140",32%,"$438,421,000",68%,2013,Tom Hiddleston,False,5.555555555555555
2728,tt1981115,153,Thor: The Dark World,"$644,783,140","$206,362,140",32%,"$438,421,000",68%,2013,Stellan Skarsgård,False,5.555555555555555
2729,tt1981115,153,Thor: The Dark World,"$644,783,140","$206,362,140",32%,"$438,421,000",68%,2013,Anthony Hopkins,False,5.555555555555555
2730,tt1981115,153,Thor: The Dark World,"$644,783,140","$206,362,140",32%,"$438,421,000",68%,2013,Christopher Eccleston,False,5.555555555555555
2731,tt1981115,153,Thor: The Dark World,"$644,783,140","$206,362,140",32%,"$438,421,000",68%,2013,Jaimie Alexander,False,5.555555555555555
2732,tt1981115,153,Thor: The Dark World,"$644,783,140","$206,362,140",32%,"$438,421,000",68%,2013,Zachary Levi,False,5.555555555555555
2733,tt1981115,153,Thor: The Dark World,"$644,783,140","$206,362,140",32%,"$438,421,000",68%,2013,Ray Stevenson,False,5.555555555555555
2734,tt1981115,153,Thor: The Dark World,"$644,783,140","$206,362,140",32%,"$438,421,000",68%,2013,Tadanobu Asano,False,5.555555555555555
2735,tt1981115,153,Thor: The Dark World,"$644,783,140","$206,362,140",32%,"$438,421,000",68%,2013,Idris Elba,False,5.555555555555555
2736,tt1981115,153,Thor: The Dark World,"$644,783,140","$206,362,140",32%,"$438,421,000",68%,2013,Rene Russo,False,5.555555555555555
2737,tt1981115,153,Thor: The Dark World,"$644,783,140","$206,362,140",32%,"$438,421,000",68%,2013,Adewale Akinnuoye-Agbaje,False,5.555555555555555
2738,tt1981115,153,Thor: The Dark World,"$644,783,140","$206,362,140",32%,"$438,421,000",68%,2013,Kat Dennings,False,5.555555555555555
2739,tt1981115,153,Thor: The Dark World,"$644,783,140","$206,362,140",32%,"$438,421,000",68%,2013,Alice Krige,False,5.555555555555555
2740,tt1981115,153,Thor: The Dark World,"$644,783,140","$206,362,140",32%,"$438,421,000",68%,2013,Clive Russell,False,5.555555555555555
2741,tt1981115,153,Thor: The Dark World,"$644,783,140","$206,362,140",32%,"$438,421,000",68%,2013,Jonathan Howard,False,5.555555555555555
2742,tt1981115,153,Thor: The Dark World,"$644,783,140","$206,362,140",32%,"$438,421,000",68%,2013,Ramone Morgan,False,5.555555555555555
2743,tt3521164,154,Moana,"$643,668,897","$248,757,044",38.6%,"$394,911,853",61.4%,2016,Auli'i Cravalho,False,8.333333333333332
2744,tt3521164,154,Moana,"$643,668,897","$248,757,044",38.6%,"$394,911,853",61.4%,2016,Dwayne Johnson,False,8.333333333333332
2745,tt3521164,154,Moana,"$643,668,897","$248,757,044",38.6%,"$394,911,853",61.4%,2016,Rachel House,False,8.333333333333332
2746,tt3521164,154,Moana,"$643,668,897","$248,757,044",38.6%,"$394,911,853",61.4%,2016,Temuera Morrison,"['https://en.wikipedia.org/wiki/Atareta_Maxwell', 'https://en.wikipedia.org/wiki/Michael_Ashton']",8.333333333333332
2747,tt3521164,154,Moana,"$643,668,897","$248,757,044",38.6%,"$394,911,853",61.4%,2016,Jemaine Clement,False,8.333333333333332
2748,tt3521164,154,Moana,"$643,668,897","$248,757,044",38.6%,"$394,911,853",61.4%,2016,Nicole Scherzinger,False,8.333333333333332
2749,tt3521164,154,Moana,"$643,668,897","$248,757,044",38.6%,"$394,911,853",61.4%,2016,Alan Tudyk,False,8.333333333333332
2750,tt3521164,154,Moana,"$643,668,897","$248,757,044",38.6%,"$394,911,853",61.4%,2016,Oscar Kightley,False,8.333333333333332
2751,tt3521164,154,Moana,"$643,668,897","$248,757,044",38.6%,"$394,911,853",61.4%,2016,Troy Polamalu,False,8.333333333333332
2752,tt3521164,154,Moana,"$643,668,897","$248,757,044",38.6%,"$394,911,853",61.4%,2016,Puanani Cravalho,False,8.333333333333332
2753,tt3521164,154,Moana,"$643,668,897","$248,757,044",38.6%,"$394,911,853",61.4%,2016,Louise Bush,False,8.333333333333332
2754,tt3521164,154,Moana,"$643,668,897","$248,757,044",38.6%,"$394,911,853",61.4%,2016,Chris Jackson,False,8.333333333333332
2755,tt3470600,155,Sing,"$634,338,384","$270,578,425",42.7%,"$363,759,959",57.3%,2016,Matthew McConaughey,False,16.666666666666664
2756,tt3470600,155,Sing,"$634,338,384","$270,578,425",42.7%,"$363,759,959",57.3%,2016,Reese Witherspoon,False,16.666666666666664
2757,tt3470600,155,Sing,"$634,338,384","$270,578,425",42.7%,"$363,759,959",57.3%,2016,Seth MacFarlane,['https://en.wikipedia.org/wiki/Rachael_MacFarlane'],16.666666666666664
2758,tt3470600,155,Sing,"$634,338,384","$270,578,425",42.7%,"$363,759,959",57.3%,2016,Scarlett Johansson,False,16.666666666666664
2759,tt3470600,155,Sing,"$634,338,384","$270,578,425",42.7%,"$363,759,959",57.3%,2016,John C. Reilly,False,16.666666666666664
2760,tt3470600,155,Sing,"$634,338,384","$270,578,425",42.7%,"$363,759,959",57.3%,2016,Taron Egerton,False,16.666666666666664
2761,tt3470600,155,Sing,"$634,338,384","$270,578,425",42.7%,"$363,759,959",57.3%,2016,Tori Kelly,False,16.666666666666664
2762,tt3470600,155,Sing,"$634,338,384","$270,578,425",42.7%,"$363,759,959",57.3%,2016,Jennifer Saunders,False,16.666666666666664
2763,tt3470600,155,Sing,"$634,338,384","$270,578,425",42.7%,"$363,759,959",57.3%,2016,Jennifer Hudson,False,16.666666666666664
2764,tt3470600,155,Sing,"$634,338,384","$270,578,425",42.7%,"$363,759,959",57.3%,2016,Garth Jennings,False,16.666666666666664
2765,tt3470600,155,Sing,"$634,338,384","$270,578,425",42.7%,"$363,759,959",57.3%,2016,Peter Serafinowicz,False,16.666666666666664
2766,tt3470600,155,Sing,"$634,338,384","$270,578,425",42.7%,"$363,759,959",57.3%,2016,Nick Kroll,['https://en.wikipedia.org/wiki/Jules_Kroll'],16.666666666666664
2767,tt3470600,155,Sing,"$634,338,384","$270,578,425",42.7%,"$363,759,959",57.3%,2016,Beck Bennett,False,16.666666666666664
2768,tt3470600,155,Sing,"$634,338,384","$270,578,425",42.7%,"$363,759,959",57.3%,2016,Jay Pharoah,False,16.666666666666664
2769,tt3470600,155,Sing,"$634,338,384","$270,578,425",42.7%,"$363,759,959",57.3%,2016,Nick Offerman,False,16.666666666666664
2770,tt3470600,155,Sing,"$634,338,384","$270,578,425",42.7%,"$363,759,959",57.3%,2016,Leslie Jones,False,16.666666666666664
2771,tt3470600,155,Sing,"$634,338,384","$270,578,425",42.7%,"$363,759,959",57.3%,2016,Rhea Perlman,['https://en.wikipedia.org/wiki/Philip_Perlman_(actor)'],16.666666666666664
2772,tt3470600,155,Sing,"$634,338,384","$270,578,425",42.7%,"$363,759,959",57.3%,2016,Laraine Newman,False,16.666666666666664
2773,tt0441773,156,Kung Fu Panda,"$632,083,197","$215,771,591",34.1%,"$416,311,606",65.9%,2008,Jack Black,"['https://en.wikipedia.org/wiki/Judith_Love_Cohen', 'https://en.wikipedia.org/wiki/Neil_Siegel']",16.666666666666664
2774,tt0441773,156,Kung Fu Panda,"$632,083,197","$215,771,591",34.1%,"$416,311,606",65.9%,2008,Ian McShane,['https://en.wikipedia.org/wiki/Harry_McShane_(footballer)'],16.666666666666664
2775,tt0441773,156,Kung Fu Panda,"$632,083,197","$215,771,591",34.1%,"$416,311,606",65.9%,2008,Angelina Jolie,"['https://en.wikipedia.org/wiki/Jon_Voight', 'https://en.wikipedia.org/wiki/Marcheline_Bertrand']",16.666666666666664
2776,tt0441773,156,Kung Fu Panda,"$632,083,197","$215,771,591",34.1%,"$416,311,606",65.9%,2008,Dustin Hoffman,False,16.666666666666664
2777,tt0441773,156,Kung Fu Panda,"$632,083,197","$215,771,591",34.1%,"$416,311,606",65.9%,2008,Jackie Chan,False,16.666666666666664
2778,tt0441773,156,Kung Fu Panda,"$632,083,197","$215,771,591",34.1%,"$416,311,606",65.9%,2008,Seth Rogen,False,16.666666666666664
2779,tt0441773,156,Kung Fu Panda,"$632,083,197","$215,771,591",34.1%,"$416,311,606",65.9%,2008,Lucy Liu,False,16.666666666666664
2780,tt0441773,156,Kung Fu Panda,"$632,083,197","$215,771,591",34.1%,"$416,311,606",65.9%,2008,David Cross,False,16.666666666666664
2781,tt0441773,156,Kung Fu Panda,"$632,083,197","$215,771,591",34.1%,"$416,311,606",65.9%,2008,Randall Duk Kim,False,16.666666666666664
2782,tt0441773,156,Kung Fu Panda,"$632,083,197","$215,771,591",34.1%,"$416,311,606",65.9%,2008,James Hong,False,16.666666666666664
2783,tt0441773,156,Kung Fu Panda,"$632,083,197","$215,771,591",34.1%,"$416,311,606",65.9%,2008,Dan Fogler,False,16.666666666666664
2784,tt0441773,156,Kung Fu Panda,"$632,083,197","$215,771,591",34.1%,"$416,311,606",65.9%,2008,Michael Clarke Duncan,False,16.666666666666664
2785,tt0441773,156,Kung Fu Panda,"$632,083,197","$215,771,591",34.1%,"$416,311,606",65.9%,2008,Wayne Knight,False,16.666666666666664
2786,tt0441773,156,Kung Fu Panda,"$632,083,197","$215,771,591",34.1%,"$416,311,606",65.9%,2008,Kyle Gass,False,16.666666666666664
2787,tt0441773,156,Kung Fu Panda,"$632,083,197","$215,771,591",34.1%,"$416,311,606",65.9%,2008,JR Reed,False,16.666666666666664
2788,tt0441773,156,Kung Fu Panda,"$632,083,197","$215,771,591",34.1%,"$416,311,606",65.9%,2008,Laura Kightlinger,False,16.666666666666664
2789,tt0441773,156,Kung Fu Panda,"$632,083,197","$215,771,591",34.1%,"$416,311,606",65.9%,2008,Tanya Haden,False,16.666666666666664
2790,tt0441773,156,Kung Fu Panda,"$632,083,197","$215,771,591",34.1%,"$416,311,606",65.9%,2008,Stephen Kearin,False,16.666666666666664
2791,tt0317705,157,The Incredibles,"$631,607,053","$261,441,092",41.4%,"$370,165,961",58.6%,2004,Craig T. Nelson,,5.88235294117647
2792,tt0317705,157,The Incredibles,"$631,607,053","$261,441,092",41.4%,"$370,165,961",58.6%,2004,Samuel L. Jackson,False,5.88235294117647
